"U","G2","Hyvityslaskupyyntö"
"H","CBOD","Határidős rendelés"
"1","ZA02","标准订单"
"Z","TRE","Returns"
"K","L2DP","Omk.rel. forudbetAnm"
"4","ZG2","SPCrd Memo Request"
"B","AR","הצעת מחיר תיקון"
"O","DZL","Ordretype lev. des."
"E","YS20","SP: Order w/BRE"
"U","G2WT","Hyv.laskupyyntö\,arvo"
"R","DL2","РОВ: возврат клиента"
"H","CBOR","Határidős rendelés"
"1","ZA03","标准订单"
"O","ECO1","Tilbud"
"Z","TSA","Telesales"
"B","AS","הצעת מחיר שירות"
"U","GA2","Hyvityslaskupyyntö"
"E","YSP1","SP: Service order"
"R","DLB","Пост. без заказа -BR"
"4","ZG20","Credit Memo CRM"
"H","CBRL","Határidős rendelés"
"O","ECO2","Tilbud"
"1","ZA04","标准订单"
"Z","TSC","CRM Sales/Complaints"
"U","GCTA","Vakiotilaus"
"B","AU","מידע על מכירות"
"E","YSQ7","SP: Quot. MLC FR"
"O","ED","ETY-uttak"
"4","ZGT1","GTS Standard Order"
"Z","UPRR",""
"1","ZA05","标准订单"
"H","CBRO","Határidős rendelés"
"R","DLR","В/заказа ПостВозвтМт"
"U","GK","Ryhmäsopimus"
"E","YSQ9","SP: Quot. MLC"
"B","AV","הצעת מחיר להסכם"
"O","EDKO","ETY-korrigering"
"4","ZGTM","CRM Complaints"
"Z","UUPR",""
"1","ZA06","标准订单"
"H","CBRP","Határidős rendelés"
"U","GPOR","Vakiotilaus"
"O","ETO1","Tilbud"
"E","YTA","Standard Order BEV"
"R","DLRE","В/заказа ПостВозвтМт"
"4","ZGTS","GTS Standard Order"
"B","B1","בקשה להוד.זיכוי הנחה"
"Z","VDOR","Venda à ordem BR"
"1","ZA07","标准订单"
"H","CH","Szerződéskezelés"
"U","GTPO","Vakiotilaus"
"O","ETO2","Tilbud"
"E","Z300","CRM-Telesales"
"4","ZI01","SP:Inquiry"
"Z","VEF","Fut. dely invoice BR"
"1","ZA08","标准订单"
"U","HT01","Vakiotilaus"
"B","B1E","הודע.זיכוי להנחה צפ."
"O","G2","Kreditnotaforesp."
"H","CLRP","Követelés.+visszáruk"
"E","Z303","CRM Comp+Bill R/3"
"R","DMRB","Форвардное поручение"
"1","ZA09","标准订单"
"4","ZINS","ISA Inquiry"
"Z","VEFR","Fut. dely shipmnt BR"
"U","IOT","Vakiotilaus"
"B","B2","בקשת תיקון הנחה"
"H","CM","Határidős rendelés"
"O","G2WT","Kreditn.foresp.verdi"
"K","L2WT","Debetnotarekv. værdi"
"4","ZIS","Internet Sales CRM"
"Z","WA","Rel. to value contr."
"1","ZA10","标准订单"
"E","ZA","Internet order"
"R","DMRP","Форвардное поручение"
"H","CMDM","HI-megbízás"
"U","ISLA","Vakiotilaus"
"O","GA2","Kreditnotaforesp."
"B","B2E","בקשת תיקון חלקי הנחה"
"4","ZKE","Cons. Issue Pharma"
"1","ZA11","标准订单"
"Z","WECC","CRM Complaints"
"K","LA","Returemb.afhentning"
"H","CMOR","Határidős rendelés"
"E","ZA01","Trade Fair01-Order"
"4","ZL01","LGL: Matter Contract"
"U","ISLB","Vakiotilaus"
"B","B3","בקשת פרעון הנחה חלקי"
"R","DMRR","Форвардное поручение"
"O","GCTA","Standardordre"
"1","ZA12","标准订单"
"K","LK","LevPlan ekstTrPartn."
"Z","WECO","Internet Sales CRM"
"H","CMR","HI-megbízás"
"U","ISLR","Vakiotilaus"
"E","ZA02","Trade Fair02-Order"
"O","GK","Hovedkontrakt"
"4","ZL02","LGL: Matter ProForma"
"R","DOUR","Стандартный заказ"
"B","B3E","בק.פרע.הנחה חלק.צפו."
"K","LN","Efterdeb. returemb."
"1","ZA13","标准订单"
"H","CMRC","HI-megbízás"
"U","KA","Kaupinta - haku"
"Z","WECR","CRM Returns"
"O","GPOR","Standardordre"
"4","ZL2","SP Debit Memo Req."
"E","ZA03","Trade Fair03-Order"
"K","LP","Leveringsplan"
"H","CMRP","HI-megbízás"
"R","DRB","Треб.деб.авизо - BR"
"O","GTPO","Standardordre"
"U","KAZU","Kaup. haku - toimitt"
"E","ZA04","Trade Fair04-Order"
"B","B4","בקשת הנחה לצבירה יד."
"Z","WK1","Value contract- gen."
"1","ZA14","标准订单"
"4","ZL20","Debit Memo CRM"
"K","LV","Fakturarekviv.kontr."
"H","CPF1","Határidős rendelés"
"O","HT01","Standardordre"
"U","KB","Kaupinta - lähetys"
"R","DXB","Треб.деб.авизо - BR"
"Z","WK2","Matl-rel. value cont"
"E","ZA05","Trade Fair05-Order"
"1","ZA15","标准订单"
"B","BIND","הנחת מכירות לא ישירה"
"K","LZ","Lev.plan med afkald"
"H","CPF2","Határidős rendelés"
"4","ZLAQ","Sales quote"
"U","KE","Kaupinta - var.otto"
"O","IOT","Standardordre"
"E","ZA06","Trade Fair06-Order"
"Z","WMPP","WM Prod.Supply"
"R","DZL","Дец. ВидЗаказНаПост"
"1","ZA16","标准订单"
"K","LZM","Lev.plan m/udl.ordre"
"H","DHU","Rend.fj SZ KE-mozgás"
"4","ZLES","LES Standard Order"
"B","BK1","דרישת מזכר זכות הסכם"
"O","ISBR","Standardordre"
"U","KL","Ilmaistoimitus"
"Z","WV","Service and Maint."
"K","LZS","LP t. krNoPro. m.f."
"E","ZA07","Trade Fair07-Order"
"1","ZA17","标准订单"
"R","ECO1","Предложение"
"4","ZMLA","ML Order"
"H","DL","Rendelésfajta: Száll"
"O","ISCC","CRM reklamasjon"
"U","KM","Määräsopimus"
"B","BK3","דרישת מזכר זכות הסכם"
"Z","YBO1","Standard Order"
"K","MAKO","Korrektur udl.ordre"
"1","ZA18","标准订单"
"4","ZNL1","ZNL1-Standard Order"
"E","ZA08","Trade Fair08-Order"
"O","ISLA","Standardordre"
"R","ECO2","Предложение"
"K","MV","Lejeaftale"
"Z","YOR","Standard Order"
"H","DL2","ARM v.száll. vevő"
"B","BM1","דריש.הודע.חיוב הסכם"
"U","KN","Ilmainen jälkitoim."
"1","ZA19","标准订单"
"4","ZOR","ZOR Order"
"E","ZA09","Trade Fair09-Order"
"O","ISLB","Standardordre"
"Z","YPO","Standard Order"
"K","NL","Opfyldningslevering"
"R","ECO3","ECO: проект счета"
"1","ZA20","标准订单"
"H","DLR","Rend.fajta visszáru"
"B","BM3","דריש.הודע.חיוב הסכם"
"O","ISLR","Standardordre"
"4","ZORD","Comandă standard"
"E","ZA10","Trade Fair10-Order"
"U","KR","Kaupinta - palautus"
"Z","YQ01","Rush Order"
"K","ODOE","Standardordre"
"H","DLRE","Rend.fajta visszáru"
"O","ISPO","Standardordre"
"1","ZA21","标准订单"
"B","BV","מכירה במזומן"
"R","ED","Выдача экспедитором"
"4","ZOT3","Order Templ.Bill.R/3"
"U","KRZU","Kaup. pal. - toim."
"K","ODOT","Standardordre"
"Z","YRE","Returns"
"E","ZA11","Trade Fair11-Order"
"O","KA","Konsign.avhenting"
"H","DMRB","HI-megbízás"
"1","ZA22","标准订单"
"B","CH","טיפול בחוזה"
"4","ZOTC","Order Templ.Bill.CRM"
"K","ODOU","Standardordre"
"1","ZA23","标准订单"
"U","L2","Veloituslaskupyyntö"
"R","EDKO","СУБПОСТ-корректура"
"H","DMRP","HI-megbízás"
"Z","YSQ7","Quotation"
"O","KAZU","Konsign.avh. - ULev."
"B","CLRP","בקשות + החזרות"
"E","ZA12","Trade Fair12-Order"
"4","ZOWP","SPECIAL WP ORDER"
"1","ZA24","标准订单"
"K","OTTL","Standardordre"
"U","L2DM","Kuluper. vel.lask.p."
"R","ETO1","Предложение"
"Z","YSQ9","Quotation"
"O","KB","Konsign.forsendelse"
"E","ZA13","Trade Fair13-Order"
"B","CM","הזמנה תקנית"
"H","DMRR","HI-megbízás"
"4","ZPBO","Credit Memo  Points"
"K","PHTA","Standardordre"
"U","L2DP","Kulup. enn.maksupyyn"
"Z","YTA","Standard Order"
"R","ETO2","Предложение"
"1","ZA25","标准订单"
"O","KE","Konsignasjonsuttak"
"B","CMDM","הזמנה תקנית"
"E","ZA14","Trade Fair14-Order"
"H","DOUR","Határidős rendelés"
"K","PLPA","Rekv. salgs/omsListe"
"4","ZPCF","Pharma -Cons Fillup"
"U","L2WT","Vel.laskupyyntö\,arvo"
"Z","Z300","Rush Order"
"1","ZA26","标准订单"
"O","KL","Gratis levering"
"E","ZA15","Trade Fair15-Order"
"H","DZL","Rend.f.-száll. dec."
"K","PLPR","Tilb. salgs/omsListe"
"U","LA","Vaihtopakk. nouto"
"B","CMOR","הזמנה תקנית"
"O","KM","Kvantumskontrakt"
"4","ZPHC","CRM Pharma Compl."
"Z","Z303","CRM Complaints"
"R","G2","ЗапросКредитования"
"1","ZA27","标准订单"
"E","ZA16","Trade Fair16-Order"
"H","ECO1","Ajánlat"
"K","PLPS","Ann. salgs/oms.liste"
"B","CMR","הזמנה תקנית"
"4","ZPSI","IECPP: Inquiry"
"Z","ZA","Internet order"
"1","ZA28","标准订单"
"H","ECO2","Ajánlat"
"R","G2WT","ЗапрКредАвизо-стоим."
"O","KN","Gratis etterlevering"
"K","PV","Positionsforslag"
"U","LK","Huol. toim.suunnit."
"E","ZA17","Trade Fair17-Order"
"B","CMRC","הזמנה תקנית"
"Z","ZA01","Standard Order"
"H","ED","KSZ-kivét"
"1","ZA29","标准订单"
"4","ZPSO","Comandă standard"
"O","KR","Konsignasjonsreturer"
"K","RA","Reparationsordre"
"E","ZA18","Trade Fair18-Order"
"R","GA2","Требов. кред. авизо"
"U","LN","Vaihtopakk. jälkikir"
"B","CMRP","הזמנה תקנית"
"Z","ZA02","Standard Order"
"H","EDKO","KSZ-korrektúra"
"4","ZPSQ","Ofertă"
"1","ZA30","标准订单"
"O","KRZU","Konsign.returer uLev"
"K","RA2","UBR værkstedsrep."
"E","ZA19","Trade Fair19-Order"
"U","LP","Toimitussuunnitelma"
"Z","ZA03","Standard Order"
"B","DHU","תנ.HU אספ.סוג מס.SLS"
"K","RAS","Reparation-service"
"H","ETO1","Ajánlat"
"O","L2","Debetnotaforespørsel"
"R","GCTA","Стандартный заказ"
"4","ZQ01","SP: Quotation"
"U","LV","Laskutuspyyntö sop."
"E","ZA20","Trade Fair20-Order"
"1","ZAD1","A&D 查询"
"H","ETO2","Ajánlat"
"B","DL","סוג הזמנה סוכן מזמן"
"K","RE","Returnering"
"O","L2DM","Kostn.v/debetn.fores"
"U","LZ","ToimSuun TM:n kanssa"
"4","ZQBV","QM as Service"
"E","ZA21","Trade Fair21-Order"
"1","ZAD2","A&D 建议"
"R","GK","Групповой контракт"
"H","G2","Jóváírás igénylése"
"K","RE2","Udv. beh. af returv."
"O","L2DP","KostnRel AnmForskBet"
"U","LZM","TSuun + toim.tilaus"
"B","DL2","אספק.החזרות לקוח ARM"
"4","ZQT","Ofertă"
"1","ZAD3","A&D 合同"
"E","ZA22","Trade Fair22-Order"
"K","RK","Anmodn. faktKorrekt."
"U","LZS","ToSuun hyvitys+lasku"
"R","GPOR","Стандартный заказ"
"H","G2WT","Jóváírásigény értéke"
"O","L2WT","Debetn.foresp. verdi"
"E","ZA23","Trade Fair23-Order"
"4","ZQT1","SP: Quotation"
"B","DLR","סוג הזמנת אס. החזרות"
"K","RM","Return. udlev.ordre"
"1","ZAD4","A&D 订单"
"4","ZRE","Retururi"
"H","GA2","Jóváírás igénylése"
"R","GTPO","Стандартный заказ"
"U","MAKO","ToimTilaus korjaus"
"K","RTTC","SPE ret. til kunde"
"O","LA","Avhent. av returemb."
"Z","ZA04","Standard Order"
"E","ZA24","Trade Fair24-Order"
"B","DLRE","סוג הזמנת אס. החזרות"
"1","ZAD5","维修服务"
"H","GCTA","HI-megbízás"
"4","ZRES","Retururi"
"U","MV","Vuokrasopimus"
"K","RTTR","SPE Retoure overhal."
"R","HT01","Стандартный заказ"
"Z","ZA05","Standard Order"
"E","ZA25","Trade Fair25-Order"
"1","ZAG","报价"
"U","NL","Täydennystoimitus"
"K","RX2","UBR ekst. rep. ordre"
"B","DMRB","הזמנה תקנית"
"H","GK","Csoportszerződés"
"4","ZRO","CPG Rush Order"
"O","LK","ETY-leveringsplan"
"Z","ZA06","Standard Order"
"E","ZA26","Trade Fair26-Order"
"1","ZAG1","报价（/订单）"
"R","IOT","Стандартный заказ"
"U","ODOE","Vakiotilaus"
"K","RZ","Return. - lev.plan"
"B","DMRP","הזמנה תקנית"
"4","ZRR","Cdă. Standard  (VMI)"
"H","GPOR","Határidős rendelés"
"O","LN","Ret.emb. etterbelast"
"E","ZA27","Trade Fair27-Order"
"U","ODOT","Vakiotilaus"
"Z","ZA07","Standard Order"
"K","SD2","UBR lev. uden bereg."
"R","ISBR","Стандартный заказ"
"B","DMRR","הזמנה תקנית"
"1","ZAPO","高级计划和优化标准订单"
"4","ZRRC","Returns Recycling"
"H","GTPO","Határidős rendelés"
"O","LP","Leveringsplan"
"K","SO","Hasteordre"
"E","ZA28","Trade Fair28-Order"
"R","ISCC","ISChem - рекламации"
"4","ZRRD","Std RevRec/E SaleOrd"
"B","DOUR","הזמנה תקנית"
"U","ODOU","Vakiotilaus"
"H","HT01","Határidős rendelés"
"Z","ZA08","Standard Order"
"1","ZAT","退货、包装和拣配 - 美国"
"O","LV","Fakturaanmodn.Kontr."
"K","TA","Standardordre"
"E","ZA29","Trade Fair29-Order"
"4","ZRRO","Std RevRec/E SaleOrd"
"U","OTTL","Vakiotilaus"
"H","IOT","Határidős rendelés"
"1","ZBD","标准订单"
"Z","ZA09","Standard Order"
"B","DZL","החלטת סוג הזמ. אספקה"
"R","ISLA","Стандартный заказ"
"K","TAF","Standardordre (FPl)"
"O","LZ","Lev.plan med avrop"
"E","ZA30","Trade Fair30-Order"
"4","ZRUS","ZRUS-SalesRushOrder"
"U","PLPA","Vaihteluluett.pyyntö"
"Z","ZA10","Standard Order"
"H","ISBR","Határidős rendelés"
"1","ZBF1","开票框架"
"R","ISLB","Стандартный заказ"
"K","TAM","Udleveringsordre"
"B","ED","הנפקה לפי סוכ.חיצוני"
"O","LZM","Lev.pl m/utlev.ordre"
"4","ZSAA","SP outbound order"
"U","PLPR","Vaihteluluet. pal."
"H","ISLA","Határidős rendelés"
"E","ZAD1","A&D Inquiry"
"Z","ZA11","Standard Order"
"1","ZBR2","标准订单:DMR"
"K","TAV","Standardordre (VMI)"
"R","ISLR","Стандартный заказ"
"O","LZS","LP for kred.pr. m.F."
"B","EDKO","תיקון מסוכן חיצוני"
"4","ZSAL","Sales Process CRM"
"U","PLPS","Vaihteluluett. per."
"E","ZAD2","A&D Proposal"
"H","ISLB","Határidős rendelés"
"K","TRE","Returnering"
"1","ZBV","工厂销售"
"Z","ZA12","Standard Order"
"O","MAKO","Korr. - utlev.ordre"
"4","ZSB","Third Party w/o SN"
"U","PV","Riviehdotus"
"R","ISPO","Стандартный заказ"
"E","ZAD3","A&D Contract"
"B","G2","בקשה להודעת זיכוי"
"H","ISLR","Határidős rendelés"
"K","TSA","Telefonsalg"
"O","MV","Leiekontrakt"
"1","ZC01","SP 合同"
"4","ZSBC","Comandă standard"
"U","RA","Korjaustilaus"
"Z","ZA13","Standard Order"
"E","ZAD4","A&D Order"
"H","ISPO","Határidős rendelés"
"R","KA","Вывоз КонсигнМтрл"
"B","G2WT","ערך דרישת מזכר אשראי"
"K","UPRR","Return. brugte dele"
"O","NL","Etterfyllingslev."
"1","ZC02","标准 RevRec 合同"
"4","ZSC7","SP: PS-Contract"
"U","RA2","ARM-korjaamokorjaus"
"Z","ZA14","Standard Order"
"H","KA","Konszielszállítás"
"E","ZAD5","Maintenance Service"
"K","UUPR","Return. af nye dele"
"B","GA2","בקשה להודעת זיכוי"
"1","ZCF","寄售补货 - 药品"
"O","ODOE","Standardordre"
"R","KAZU","ВывозКонсМтрлСубпост"
"U","RAS","Korjauspalvelu"
"4","ZSDI","Comandă standard"
"H","KAZU","Konszielszáll. besz."
"Z","ZA15","Standard Order"
"E","ZAG","Sample quot. SCM650"
"K","WA","Afkald t/værdikontr."
"B","GCTA","הזמנה תקנית"
"O","ODOT","Standardordre"
"1","ZCFP","药品 CT 寄售补货"
"U","RE","Palautus"
"H","KB","Konszifeltöltés"
"4","ZSDQ","Ofertă"
"R","KB","Пополнение КонсигЗпс"
"Z","ZA16","Standard Order"
"E","ZAG1","Quotation ( / Order)"
"O","ODOU","Standardordre"
"K","WK1","Værdikontrakt gen."
"B","GK","חוזה אב"
"H","KE","Konszikivét"
"4","ZSE","Third Party with SN"
"U","RE2","Laajennettu palautus"
"Z","ZA17","Standard Order"
"1","ZCFT","CTSM - 寄售补货"
"R","KBB","Пополн.конс.зап. BR"
"E","ZAPO","APO Standard Order"
"O","OTTL","Standardordre"
"B","GPOR","הזמנה תקנית"
"H","KL","Ingyenes szállítás"
"U","RK","Laskun korjauspyyntö"
"4","ZSE1","Service Process CRM"
"1","ZCP4","贷项凭单请求"
"Z","ZA18","Standard Order"
"O","PHTA","Standardordre"
"K","WK2","Værdiktra. mat.rel."
"R","KE","Отпуск КонсигнЗапас"
"E","ZAT","Ret.Pckgng Pickup-US"
"H","KM","Mennyiségi szerződés"
"B","GTPO","הזמנה תקנית"
"U","RM","ToimTilaus palautus"
"4","ZSEA","SP inbound order"
"1","ZCPJ","CP JP 标准订单"
"Z","ZA19","Standard Order"
"O","PLPA","Pendellister foresp."
"E","ZBD","SAP EDI"
"K","WMPP","WM-ProdForsyning"
"B","IOT","הזמנה תקנית"
"H","KN","Ingyenes utánszáll."
"1","ZCPO","标准订单（VMI）"
"R","KEB","Выдача конс.матер.BR"
"U","RTTC","SPE palaut. - asiak."
"4","ZSEM","Service Process CRM"
"O","PLPR","Pendellister tilb.m."
"E","ZBF1","Billing Framework"
"K","WV","Service og vedligeh."
"B","ISLA","הזמנה תקנית"
"4","ZSJ1","Inquiry(ZSPI)"
"U","RTTR","SPE palaut. - kunn."
"H","KR","Konszi visszáru"
"O","PLPS","Pendellister tilb.f."
"R","KL","Бесплатная поставка"
"E","ZBR2","SP: On-Account DMR"
"K","YBO1","Standardordre"
"B","ISLB","הזמנה תקנית"
"4","ZSJ2","Project QuotationSPJ"
"U","RX2","ARM ulk. korj.tilaus"
"O","PV","Posisjonsforslag"
"E","ZBV","Factory Sales"
"H","KRZU","Konszi visszáru besz"
"R","KM","Количеств. контракт"
"K","YOR","Standardordre"
"4","ZSMO","SM Standard Order"
"Z","ZA20","Standard Order"
"B","ISLR","הזמנה תקנית"
"U","RZ","Palautukset - toim.s"
"O","RA","Reparasjonsordre"
"E","ZC01","SP Contract"
"K","YPO","Standardordre"
"H","L2","Terhelésigény"
"4","ZSO5","SP: SD/PS Order"
"Z","ZA21","Standard Order"
"R","KN","БесплатнаяДопоставка"
"U","SD2","ARM-ilmaistoimitus"
"B","KA","איסוף מלאי במשגור"
"O","RA2","URB verkstedsrep."
"K","YQ01","Hasteordre"
"E","ZC02","Std. RevRec Contract"
"H","L2DM","Ráf.sz.terhelésigény"
"4","ZSP","LSP Booking"
"U","SO","Pikatilaus"
"Z","ZA22","Standard Order"
"R","KR","Возврат КонсигнЗапас"
"O","RAS","Reparasjonsservice"
"B","KAZU","איסוף צריכות במשגור"
"K","YRE","Returnering"
"4","ZSP0","SP: Govt Contract"
"U","TA","Vakiotilaus"
"H","L2DP","Ráf.sz.előlegigényl."
"E","ZCF","Cons. Fill-up Pharma"
"Z","ZA23","Standard Order"
"O","RE","Retur"
"R","KRZU","ВозвратКонсЗапСубпос"
"K","YSQ7","Tilbud"
"E","ZCFP","Pharma CT-ConsFillup"
"B","KB","חידוש מלאי משגור"
"U","TAF","Vakiotilaus (FPl)"
"O","RE2","Utvidet retur"
"K","YSQ9","Tilbud"
"4","ZSP1","SP: Service order"
"E","ZCFT","CTSM - ConsFillup"
"Z","ZA24","Standard Order"
"1","ZCPR","CRM 投诉 CP"
"B","KE","ניפוק משגור"
"R","L2","Запрос дебетования"
"K","YTA","Standardordre"
"U","TAM","Toimitustilaus"
"4","ZSP2","SP: Cost Plus"
"O","REPA","CRM returer"
"H","L2WT","Terhelésigény értéke"
"Z","ZA25","Standard Order"
"E","ZCP4","CP Complaint CRM"
"B","KL","משלוח ללא חיוב"
"K","Z300","Hasteordre"
"1","ZCRM","CRM 退货_MD"
"4","ZSP3","SP: Cost Plus DMR"
"R","L2DM","ЗапрЗатр по ДебАвизо"
"U","TAV","Vakiotilaus (VMI)"
"H","LA","Göngyölet elszáll."
"Z","ZA26","Standard Order"
"E","ZCPJ","CP JP Standard Order"
"K","ZBD","Standardordre"
"B","KM","חוזה בכמות"
"O","RK","Anm. om fakturakorr."
"4","ZSP4","SP: Time & Matl"
"H","LK","KSZ - száll. terv"
"1","ZDB","拟定账单"
"Z","ZA27","Standard Order"
"R","L2DP","ЗапрЗатр по АвансПлт"
"U","TRE","Palautus"
"E","ZCPO","Standard Order (RR)"
"K","ZCP4","Kreditnotarekvir."
"O","RM","Retur - utlev.ordre"
"4","ZSP5","SP: Time & Matl DMR"
"Z","ZA28","Standard Order"
"H","LN","Id.göngy.utól.terh."
"1","ZDOT","标准订单"
"E","ZCPR","CRM Complaints CP"
"B","KN","אספקה חלופית ל.חיוב"
"K","ZCPO","Standardordre (VMI)"
"U","TSA","Puhelinmyynti"
"O","RTTC","SPE-retur til kunde"
"R","L2WT","ЗапросДебАвизо-стоим"
"H","LP","Szállítási terv"
"4","ZSP6","SP: T&M (D)"
"Z","ZA29","Standard Order"
"1","ZDRD","标准订单"
"K","ZDOT","Standardordre"
"U","UPRR","Palaut. - käyt. osa"
"B","KR","החזרות משגור"
"E","ZCRM","CRM Returns_MD"
"4","ZSP7","SP: T&M DMR (D)"
"H","LV","Szla-igény szerződés"
"O","RTTR","SPE-retur overhal."
"Z","ZA30","Standard Order"
"R","LA","Вывоз ВозвратнТары"
"K","ZDRD","Standardordre"
"1","ZDRJ","借项凭单请求"
"U","UUPR","Uusien osien palaut."
"E","ZDB","Draft Bill"
"4","ZSPI","IECPP: Inquiry"
"B","KRZU","צריכה מהחזרות ממשגור"
"H","LZ","SzállTerv lehív.-sal"
"K","ZDRJ","Debetnotarekvirering"
"Z","ZAD1","A&D Inquiry"
"O","RX2","URB ekst. rep. ordre"
"R","LAB","Вывоз возвр.тары BR"
"E","ZDOT","TM  Domestic Outboun"
"4","ZSQ5","SP: PS-Quotation"
"U","WA","Arvosopim. kutsu"
"1","ZEC1","IECPP：查询"
"H","LZM","Száll.terv kisz.rend"
"B","L2","בקשת הודעת חיוב"
"K","ZEXP","Udleveringsordre"
"Z","ZAD2","A&D Proposal"
"O","RZ","Retur - lev.plan"
"4","ZTA","ZTA Standard Order"
"E","ZDRD","Standard Order DRD"
"K","ZFOR","Standardordre"
"1","ZEC2","IECPP：报价"
"U","WK1","Yleinen arvosopimus"
"R","LK","СУБПОСТ-СоглОПоставк"
"Z","ZAD3","A&D Contract"
"H","LZS","SzT jóv.elj. szl.val"
"O","SD2","URB gratis levering"
"4","ZTM","Comandă standard"
"K","ZG20","Kreditnotarekvir."
"E","ZDRJ","SP-PSJDRmemoReq"
"B","L2DM","הוצ.:בקשת הודעת חובה"
"1","ZEC3","IECPP：订单"
"U","WK2","Nim.koht. arvosop."
"H","MAKO","Kiszáll.rend.korr."
"Z","ZAD4","A&D Order"
"R","LN","ОборотнНевозвращТара"
"O","SO","Hasteordre"
"4","ZTSC","Sales/Complaint"
"K","ZGT1","Standardordre"
"E","ZEC1","IECPP: Inquiry"
"1","ZERS","备件订单"
"H","MV","Bérleti szerződés"
"U","WMPP","WM-tuotantotäydennys"
"Z","ZAD5","Maintenance Service"
"4","ZTTA","Territory TA (CRM)"
"O","TA","Standardordre"
"B","L2DP","הוצאה: דרישת תשלום"
"K","ZGTS","Standardordre"
"E","ZEC2","IECPP: Quotation"
"H","NL","Utánszállítás"
"R","LP","Соглашение о постав."
"Z","ZAG","Quotation"
"U","WV","Palvelu ja huolto"
"1","ZEXP","交货单"
"4","ZUII","Comandă standard"
"O","TAF","Standardordre (FPl)"
"K","ZINS","Forespørgsel"
"B","L2WT","ערך דרישת מזכר חובה"
"E","ZEC3","IECPP: Order"
"H","ODOE","Határidős rendelés"
"U","YBO1","Vakiotilaus"
"Z","ZAG1","Quotation ( / Order)"
"1","ZF4Y","互联网销售 CRM"
"R","LV","ЗапросДебет/договор"
"4","ZUN","Stand Unit Costing"
"O","TAM","Utleveringsordre"
"K","ZL01","Standardordre"
"B","LA","איסוף אריזות להחזרה"
"U","YOR","Vakiotilaus"
"H","ODOT","Határidős rendelés"
"1","ZFOR","标准订单"
"E","ZERS","Spare Part Order"
"4","ZUSS","US Sales Order"
"Z","ZAPO","LES Standard Order"
"K","ZL02","Debetnotarekvirering"
"R","LZ","СоглашОПост с отзыв."
"U","YPO","Vakiotilaus"
"H","ODOU","Határidős rendelés"
"O","TAV","Standardordre (VMI)"
"1","ZG2","SPCrd 凭证请求"
"B","LK","הסכם מש.סוכן חיצוני"
"E","ZEXP","Deliv. Ord. ExpMgmt"
"4","ZWK1","Value contract IDES"
"K","ZL20","Debetnotarekvirering"
"U","YSQ7","Tarjous"
"O","TRE","Retur"
"Z","ZAT","Ret.Pckgng Pickup-US"
"H","OTTL","Határidős rendelés"
"1","ZG20","贷项凭单请求"
"B","LN","ניפוק אריזות להחזר"
"R","LZM","КолСоглПост/ЗкзПоств"
"4","ZXI","XI Sales Order"
"K","ZLAQ","Hasteordre"
"U","YSQ9","Tarjous"
"E","ZF4Y","Internet Sales CRM"
"O","TSA","Telesalg"
"Z","ZBD","Standard Order"
"H","PHTA","Határidős rendelés"
"1","ZGT1","标准订单"
"4","ZZOR","SL OC Booking"
"B","LP","הסכם משלוחים"
"K","ZNL1","Standardordre"
"U","ZBD","Vakiotilaus"
"E","ZFOR","Foreign Trade OR"
"R","LZS","СП для РасчКрА с.сч."
"Z","ZBF1","SP Contract"
"H","PLPA","Ingáz.listák igényl."
"1","ZGTM","CRM 投诉"
"4","ZZQT","SL OC Quotation"
"K","ZORD","Standardordre"
"O","TSC","CRM salg/reklam."
"U","ZCPO","Vakiotilaus (VMI)"
"E","ZG2","SPCrd Memo Request"
"B","LV","דריש.הודע.חיוב מחוזה"
"Z","ZBR2","Pre-Bill Invoice"
"H","PLPR","Ingáz.listák vissz."
"R","MAKO","КорректЗаказаНаПоств"
"1","ZGTS","标准订单"
"K","ZOWP","Standardordre"
"U","ZDOT","Vakiotilaus"
"4","ZZSC","SL Service Contract"
"E","ZG20","Credit Memo CRM"
"O","UPRR","Retur - brukte deler"
"Z","ZBV","Factory Sales"
"H","PLPS","Ingáz.listák stornó"
"B","LZ","הסכ.משלוחים עם שחרור"
"R","MV","Договор аренды"
"K","ZPSO","Standardordre"
"1","ZI01","SP:询价单"
"U","ZDRD","Vakiotilaus"
"O","UUPR","Retur av nye deler"
"E","ZGT1","GTS Standard Order"
"4","ZZZ","Test STO"
"Z","ZC01","SP Contract"
"H","PV","Javasolt tétel"
"K","ZPSQ","Tilbud"
"1","ZINS","询价"
"R","NL","ДополнитПоставка"
"U","ZEXP","Toimitustilaus"
"B","LZM","הס.משלוחים עם הז.אס."
"O","WA","Avrop - vrd.kontrakt"
"K","ZQ01","Hasteordre"
"Z","ZC02","SP Contract"
"E","ZGTM","GTM Complaint"
"U","ZG20","Hyvityslaskupyyntö"
"H","RA","Reparatúrarendelés"
"5","01","Prim.potr. stranke"
"1","ZIS","网上销售(CRM)"
"R","ODOE","Стандартный заказ"
"B","LZS","SA: חיוב עצמי עם חש."
"K","ZQT","Tilbud"
"U","ZGT1","Vakiotilaus"
"O","WECC","CRM reklamasjon"
"Z","ZCF","Cons. Fill-up Pharma"
"E","ZGTS","GTS Standard Order"
"5","AA","Promocijski nalog"
"H","RA2","ARM műhelyjavítás"
"K","ZRE","Returnering"
"R","ODOT","Стандартный заказ"
