"7540","0088","Distribution"
"0006","0051","HUM Partner Loc"
"CHP5","PH01","Pharma MES stor."
"6101","0125","Central WM"
"6703","0002","Finish good(sto)"
"7540","SL01","Storage Loc. 1"
"0006","0055","HUM WHSE YM"
"2210","WL31",""
"CHP5","PH02","Pharma MES/TRM"
"S332","L107","Lagerort 107"
"6703","0003","Raw Material(sto"
"7550","0001","Materials"
"0006","0088","Centr. Warehouse"
"6101","0126","Central WM"
"CHP6","0001","Warehouse 0001"
"6703","0004","finish good(wm)"
"S332","L108","Lagerort 108"
"2210","WL32",""
"7550","0088","Distribution"
"0006","0089","US Central WHSE"
"CHP6","0002","Warehouse 0002"
"6703","0005","raw Material(wm)"
"6101","0127","Central WM"
"7550","SL01","Storage Loc. 1"
"0006","0090","US Central WH"
"CHP6","0003","HUM Not WSE MGT"
"2210","WL41",""
"6703","0088","Lager 0088 (WM)"
"S332","L109","Lagerort 109"
"8500","0001","Store Loc 1"
"0006","0092","DCC WHSE"
"CHP6","0050","HUM Warehouse"
"6710","0001","central store"
"6101","0128","Central WM"
"2210","WL42",""
"S332","L110","Lagerort 110"
"0006","0095","Midwest TRM Whse"
"CHP6","0051","HUM Partner Loc"
"8500","0002","Store Loc 2"
"6710","0002","Finish good(sto)"
"CHP6","0088","Centr. Warehouse"
"6710","0003","Raw Material(sto"
"6101","0129","Central WM"
"8500","0088","Store Loc 3"
"S332","L111","Lagerort 111"
"2220","0001","Materiallager"
"0006","0099","Receiving"
"CHP6","0089","US Central WHSE"
"6710","0004","finish good(wm)"
"8500","ES01","ES01"
"0006","0301","Cross docking"
"CHP6","0090","US Central WH"
"6710","0005","raw Material(wm)"
"6101","0130","Central WM"
"S332","L112","Lagerort 112"
"8522","0001","General Store"
"2220","0002","Fertigwarenlager"
"CHP6","0099","Receiving"
"0006","0302","Cross docking HU"
"6710","0088","Lager 0088 (WM)"
"8522","0002","Warehouse"
"CHP6","3001","Prtn loc fr 0003"
"0006","3001","Prtn loc fr 0003"
"S332","L113","Lagerort 113"
"6711","0001","central store"
"6101","9988","Packstücke WM"
"2220","0003","WE-Lager Fertig."
"CHP6","CD","Cross docking"
"8522","SL01","General Store 2"
"0006","CD","Cross docking"
"6711","0002","Finish good(sto)"
"S332","L114","Lagerort 114"
"CHP6","FTMD","FT\, merchandise"
"8524","0001","General Store"
"2220","0004","FHM-Lager"
"0006","DD01","DuFresne's DFT1"
"6711","0003","Raw Material(sto"
"6101","HU00","HU-Lagerort (WM)"
"CHP6","FTRD","FT\, receipient"
"8524","0002","Warehouse"
"S332","L115","Lagerort 115"
"0006","DD02","DuFresne's DFT2"
"6711","0004","finish good(wm)"
"CHP6","KB00","Kanban Stor. Loc"
"2220","0088","Zentrallager"
"8533","0001","General Store"
"0006","DH20","WM Storage"
"6711","0005","raw Material(wm)"
"S332","L116","Lagerort 116"
"CHP6","PH01","Pharma MES stor."
"8533","0002","Warehouse"
"0006","FTMD","FT\, merchandise"
"2220","0131","Maintenance"
"6711","0010","Multimode SLOC"
"CHP6","PH02","Pharma MES/TRM"
"0006","FTRD","FT\, receipient"
"6101","HU01","HU-Lagerort (WM)"
"S332","L117","Lagerort 117"
"6711","0050","HUM Warehouse"
"CPB1","CP01","Full Goods"
"2220","0132","Expertise"
"0006","ITSW","IT Office SW"
"6711","0051","HUM Partner Loc"
"CPB1","CP02","Empties"
"0006","KB00","Kanban Stor. Loc"
"6101","HU02","HU-Lagerort (WM)"
"CPB1","CP03","Sales Returns"
"6711","0055","HUM WHSE YM"
"2220","1500","Kfz R. Rüttler"
"8533","SL01","Storage Loc. 1"
"CPB1","CP06","Production"
"6711","0088","Centr. Warehouse"
"6101","HU03","HU-Lagerort (WM)"
"CPB1","CP07","Scrap"
"8536","0001","General Store"
"6711","0089","US Central WHSE"
"2220","1501","Kfz C.Wessendorf"
"S332","L118","Lagerort 118"
"CPB1","TRCK","Truck"
"8536","0002","Warehouse"
"6711","0090","US Central WH"
"6101","HU04","HU-Lagerort (WM)"
"CPC1","0001","Materiallager"
"0006","LSS1","Lean WIP 1"
"6711","0092","DCC WHSE"
"8581","0001","General Store"
"S332","L119","Lagerort 119"
"CPC1","0002","Fertigwarenlager"
"0006","MAM1","MAM Storage Loc1"
"6711","0095","Midwest TRM Whse"
"2220","1502","Kfz S. Garcia"
"6101","HU05","HU-Lagerort (WM)"
"8581","0002","Warehouse"
"CPC1","0088","Zentrallager"
"S332","L120","Lagerort 120"
"0006","NSER","Unservic. parts"
"6711","0099","Receiving"
"CPC2","0001","Materiallager"
"8591","0001","General Store"
"0006","SERV","Servic. parts"
"6711","0301","Cross docking"
"2220","1503","Kfz S. Reiter"
"S332","L121","Lagerort 121"
"6101","HU06","HU-Lagerort (WM)"
"CPC2","0002","Fertigwarenlager"
"8591","0002","Warehouse"
"0006","WIP1","DuFresne's WIP1"
"CPC2","0088","Zentrallager"
"8592","0001","General Store"
"S332","L122","Lagerort 122"
"0007","0001","Materiallager"
"CPC3","0001","Materiallager"
"8592","0002","Warehouse"
"0007","0002","Fertigwarenlager"
"S332","L123","Lagerort 123"
"CPC3","0002","Fertigwarenlager"
"9000","0001","Lagerort 0001"
"0007","0003","WE-Lager Fertigu"
"6711","0302","Cross docking HU"
"9000","0002","Lager 0002"
"2220","1504","Kfz T. Schlicker"
"0007","0004","FHM-Lager"
"S332","L124","Lagerort 124"
"9000","0088","Lager 0088 (WM)"
"6711","3001","Prtn loc fr 0003"
"6101","HU07","HU-Lagerort (WM)"
"0007","0005","Gefahrstoffe"
"2220","1505","Kfz G. Röhr"
"9000","9000","Moscow 9000"
"6711","CD","Cross docking"
"S332","L125","Lagerort 125"
"0007","0006","Aussenlager"
"9000","ES01","ES01"
"CPC3","0088","Zentrallager"
"6711","CUS1","Customer 1 MG"
"2220","1506","Kfz K. Maier"
"0007","0007","HU-Lager ohne WM"
"9100","0001","Lagerort 0001"
"CPF1","CP01","Ambient"
"S332","L126","Lagerort 126"
"6711","CUS2","Customer 2 MG"
"6101","HU08","HU-Lagerort (WM)"
"0007","0009","TRM storage loc."
"CPF1","CP02","Refrigerated"
"2220","1507","Kfz M. Schiffers"
"9100","0002","Lager 0002"
"S332","L127","Lagerort 127"
"6711","CUS3","Customer 3 MG"
"CPF1","CP03","Frozen"
"0007","0088","Zentrallager WM"
"9100","0088","Lager 0088 (WM)"
"CPF2","CP01","Ambient"
"9100","9000","Moscow 9000"
"0007","0100","Central WM"
"2220","1509","Kfz M. Warnecke"
"S332","L128","Lagerort 128"
"6711","DD01","DuFresne's DFT1"
"CPF2","CP02","Refrigerated"
"6101","HU09","HU-Lagerort (WM)"
"9999","0001","Lean WM SL"
"0007","0101","Central WM"
"CPF2","CP03","Frozen"
"9999","0002","MM Storage Loc."
"2220","1522","Kfz S. Bergler"
"S332","L129","Lagerort 129"
"0007","0102","Central WM"
"6711","DD02","DuFresne's DFT2"
"6101","HU10","HU-Lagerort (WM)"
"CPF3","CP01","Ambient"
"9999","0003","CD Storage Loc."
"0007","0103","Central WM"
"CPF3","CP02","Refrigerated"
"2220","1523","Kfz G. Kohl"
"S332","L130","Lagerort 130"
"6711","DH20","WM Storage"
"9999","0004","FT Storage Loc."
"0007","0104","Central WM"
"6101","HU11","HU-Lagerort (WM)"
"CPF3","CP03","Frozen"
"AC00","0001","Lager AC00"
"0007","0105","Central WM"
"S332","L199","Lagerort 199"
"2220","1524","Kfz W. Netzer"
"CPF3","DG01","Dangerous Goods"
"6711","FTMD","FT\, merchandise"
"6101","HU12","HU-Lagerort (WM)"
"AC01","0001","Lager AC01"
"0007","0106","Central WM"
"CPF4","CP01","Ambient"
"AC02","0001","Lager AC02"
"S333","0001","Materiallager"
"0007","0107","Central WM"
"2220","1525","Kfz J. Völk"
"CPF4","CP02","Refrigerated"
"6711","FTRD","FT\, receipient"
"6101","HU13","HU-Lagerort (WM)"
"AC03","0001","Lager AC03"
"0007","0108","Central WM"
"CPF4","CP03","Frozen"
"S333","0002","Fertigwarenlager"
"2220","1528","Kfz S. Dereser"
"AC04","0001","Lager AC04"
"6711","ITSW","IT Office SW"
"0007","0109","Central WM"
"CPF5","0001","Partner for CP05"
"6101","HU14","HU-Lagerort (WM)"
"AC05","0001","Lager AC05"
"0007","0110","Central WM"
"CPF5","CP01","Raw Materials"
"2220","1529","Kfz H. Stock"
"6711","KB00","Kanban"
"S333","0003","WE-Lager Fertigu"
"6101","HU15","HU-Lagerort (WM)"
"AC06","0001","Lager AC06"
"0007","0111","Central WM"
"CPF5","CP02","Packaging Mat."
"AC07","0001","Lager AC07"
"6711","KB01","Kanban Target"
"2220","2220","Magasin Nantes"
"S333","0004","FHM-Lager"
"0007","0112","Central WM"
"6101","HU16","HU-Lagerort (WM)"
"CPF5","CP05","Finished WM&HU"
"AC08","0001","Lager AC08"
"0007","0113","Central WM"
"DC01","0088","Lager 0088 (WM)"
"AC09","0001","Lager AC09"
"2220","PH01","Mag Pharma Base"
"S333","0005","Gefahrstoffe"
"6101","HU17","HU-Lagerort (WM)"
"6711","KB02","Kanban source"
"0007","0114","Central WM"
"DC01","SL01","Storage Loc. 1"
"AC10","0001","Lager AC10"
"0007","0115","Central WM"
"DC02","0088","Lager 0088 (WM)"
"AC11","0001","Lager AC11"
"S333","0006","Aussenlager"
"2220","PH02","Mag Pharma HU"
"6101","HU18","HU-Lagerort (WM)"
"6711","LSS1","Lean WIP 1"
"DC02","SL01","Storage Loc. 1"
"0007","0116","Central WM"
"AC12","0001","Lager AC12"
"DC03","0088","Lager 0088 (WM)"
"S333","0007","HU-Lager ohne WM"
"0007","0117","Central WM"
"AC13","0001","Lager AC13"
"6711","MAM1","MAM Storage Loc1"
"2220","PH03","Mag Pharma HU+WM"
"6101","HU19","HU-Lagerort (WM)"
"DC03","SL01","Storage Loc. 1"
"0007","0118","Central WM"
"AC14","0001","Lager AC14"
"S333","0009","TRM storage loc."
"DC04","0088","Lager 0088 (WM)"
"6711","MG1","Warehouse Marco"
"2220","PL01","ProdLine 1"
"0007","0119","Central WM"
"AC15","0001","Lager AC15"
"6101","HU20","HU-Lagerort (WM)"
"DC04","SL01","Storage Loc. 1"
"S333","0088","Zentrallager WM"
"0007","0120","Central WM"
"AC16","0001","Lager AC16"
"DC05","0088","Lager 0088 (WM)"
"2220","PL02","ProdLine 2"
"6711","NSER","Unservic. parts"
"6101","HUMM","HU-Lagerort (IM)"
"0007","0121","Central WM"
"DC05","SL01","Storage Loc. 1"
"AC17","0001","Lager AC17"
"S333","0100","Central WM"
"6711","RFID","RFID storage loc"
"2220","PL03","ProdLine 3/kanb"
"DC06","0088","Lager 0088 (WM)"
"AC18","0001","Lager AC18"
"S333","0101","Central WM"
"0007","0122","Central WM"
"DC06","SL01","Storage Loc. 1"
"AC19","0001","Lager AC19"
"6711","SERV","Servic. parts"
"0007","0123","Central WM"
"IN47","0001","Sloc"
"2220","PL04","ProdLine 4/kanb"
"S333","0102","Central WM"
"AC20","0001","Lager AC20"
"0007","0124","Central WM"
"6101","L000","Lagerort 000"
"IN47","IN47","Heavy material"
"AC21","0001","Lager AC21"
"6711","SRES","Storage Resource"
"0007","0125","Central WM"
"S333","0103","Central WM"
"2220","PL05","ProdLine 5/kanb"
"IN48","0001","Sloc"
"AC22","0001","Lager AC22"
"6711","VAN1","Van 1 MG"
"6101","L001","Lagerort 001"
"0007","0126","Central WM"
"IN48","IN47","Heavy material"
"AC23","0001","Lager AC23"
"6711","VAN2","Van 2 MG"
"S333","0104","Central WM"
"2220","PL06","ProdLine 6/kanb"
"0007","0127","Central WM"
"PL01","0088","Lager 0088 (WM)"
"AC24","0001","Lager AC24"
"6711","VAN3","Van 3 MG"
"0007","0128","Central WM"
"PL01","SL01","Storage Loc. 1"
"S333","0105","Central WM"
"6711","WIP1","DuFresne's WIP1"
"AC25","0001","Lager AC25"
"2220","SL01","Storage Loc. 1"
"0007","0129","Central WM"
"PL02","0088","Lager 0088 (WM)"
"6712","0001","central store"
"AC26","0001","Lager AC26"
"0007","0130","Central WM"
"S333","0106","Central WM"
"PL02","SL01","Storage Loc. 1"
"6712","0002","Finish good(sto)"
"AC27","0001","Lager AC27"
"0007","9988","Packstücke WM"
"2220","SL02","B-Stock (No WM)"
"PL05","0001","Warehouse 0001"
"S333","0107","Central WM"
"AC28","0001","Lager AC28"
"6712","0003","Raw Material(sto"
"PL05","0002","Warehouse 0002"
"0007","DD01","DuFresne 1"
"6101","L002","Lagerort 002"
"AC29","0001","Lager AC29"
"2220","SL03","Repair Shop"
"S333","0108","Central WM"
"0007","HU00","HU-Lagerort (WM)"
"PL05","0003","HUM Not WSE MGT"
"6712","0004","finish good(wm)"
"6101","L003","Lagerort 003"
"PL05","0010","Multimode SLOC"
"0007","HU01","HU-Lagerort (WM)"
"S333","0109","Central WM"
"2220","SL04","External Repair"
"AC30","0001","Lager AC30"
"PL05","0050","HUM Warehouse"
"6712","0005","raw Material(wm)"
"0007","HU02","HU-Lagerort (WM)"
"6101","L004","Lagerort 004"
"C100","0001","Warehouse 0001"
"2220","WL31",""
"PL05","0051","HUM Partner Loc"
"S333","0110","Central WM"
"0007","HU03","HU-Lagerort (WM)"
"6712","0010","Multimode SLOC"
"C100","0002","Warehouse 0002"
"PL05","0055","HUM WHSE YM"
"6101","L005","Lagerort 005"
"0007","HU04","HU-Lagerort (WM)"
"6712","0050","HUM Warehouse"
"C100","0003","HUM Not WSE MGT"
"2220","WL32",""
"S333","0111","Central WM"
"PL05","0088","Centr. Warehouse"
"0007","HU05","HU-Lagerort (WM)"
"6712","0051","HUM Partner Loc"
"C100","0010","Multimode SLOC"
"6101","L006","Lagerort 006"
"PL05","0089","US Central WHSE"
"2220","WL41",""
"S333","0112","Central WM"
"0007","HU06","HU-Lagerort (WM)"
"C100","0050","HUM Warehouse"
"6712","0055","HUM WHSE YM"
"PL05","0090","US Central WH"
"0007","HU07","HU-Lagerort (WM)"
"6101","L007","Lagerort 007"
"C100","0051","HUM Partner Loc"
"2220","WL42",""
"6712","0088","Centr. Warehouse"
"S333","0113","Central WM"
"0007","HU08","HU-Lagerort (WM)"
"C100","0055","HUM WHSE YM"
"PL05","0092","DCC WHSE"
"6712","0089","US Central WHSE"
"0007","HU09","HU-Lagerort (WM)"
"6101","L008","Lagerort 008"
"S333","0114","Central WM"
"2230","0001","Materiallager"
"C100","0088","Centr. Warehouse"
"PL05","0095","Midwest TRM Whse"
"6712","0090","US Central WH"
"0007","HU10","HU-Lagerort (WM)"
"PL05","0099","Receiving"
"C100","0089","US Central WHSE"
"6712","0092","DCC WHSE"
"0007","HU11","HU-Lagerort (WM)"
"S333","0115","Central WM"
"2230","0002","Fertigwarenlager"
"PL05","0301","Cross docking"
"C100","0090","US Central WH"
"6712","0095","Midwest TRM Whse"
"0007","HU12","HU-Lagerort (WM)"
"PL05","0302","Cross docking HU"
"C100","0092","DCC WHSE"
"6712","0099","Receiving"
"S333","0116","Central WM"
"0007","HU13","HU-Lagerort (WM)"
"2230","0003","WE-Lager Fertig."
"PL05","3001","Prtn loc fr 0003"
"C100","0095","Midwest TRM Whse"
"6712","0301","Cross docking"
"0007","HU14","HU-Lagerort (WM)"
"C100","0099","Receiving"
"PL05","CD","Cross docking"
"S333","0117","Central WM"
"6712","0302","Cross docking HU"
"2230","0004","FHM-Lager"
"0007","HU15","HU-Lagerort (WM)"
"C100","0301","Cross docking"
"PL05","CUS1","Customer 1 MG"
"6712","3001","Prtn loc fr 0003"
"0007","HU16","HU-Lagerort (WM)"
"S333","0118","Central WM"
"C100","0302","Cross docking HU"
"PL05","CUS2","Customer 2 MG"
"6712","CD","Cross docking"
"2230","0088","Magasin central"
"0007","HU17","HU-Lagerort (WM)"
"C100","3001","Prtn loc fr 0003"
"PL05","CUS3","Customer 3 MG"
"6712","CUS1","Customer 1 MG"
"S333","0119","Central WM"
"0007","HU18","HU-Lagerort (WM)"
"PL05","DD01","DuFresne's DFT1"
"6712","CUS2","Customer 2 MG"
"2230","1500","Kfz R. Rüttler"
"C100","C001","Location C001"
"S333","0120","Central WM"
"0007","HU19","HU-Lagerort (WM)"
"PL05","DD02","DuFresne's DFT2"
"6712","CUS3","Customer 3 MG"
"C100","CD","Cross docking"
"0007","HU20","HU-Lagerort (WM)"
"PL05","DH20","WM Storage"
"6712","DD01","DuFresne's DFT1"
"C100","CUS1","Customer 1 MG"
"2230","1501","Kfz C.Wessendorf"
"S333","0121","Central WM"
"0007","HU21","HU-Lagerort (WM)"
"PL05","FTMD","FT\, merchandise"
"6712","DD02","DuFresne's DFT2"
"C100","CUS2","Customer 2 MG"
"PL05","FTRD","FT\, receipient"
"0007","HU22","HU-Lagerort (WM)"
"6712","DH20","WM Storage"
"C100","CUS3","Customer 3 MG"
"S333","0122","Central WM"
"2230","1502","Kfz S. Garcia"
"PL05","ITSW","IT Office SW"
"0007","HU23","HU-Lagerort (WM)"
"6712","FTMD","FT\, merchandise"
"C100","DD01","DuFresne's DFT1"
"PL05","KB00","Kanban Stor. Loc"
"S333","0123","Central WM"
"2230","1503","Kfz S. Reiter"
"0007","HU24","HU-Lagerort (WM)"
"C100","DD02","DuFresne's DFT2"
"6712","FTRD","FT\, receipient"
"PL05","LSS1","Lean WIP 1"
"C100","DH20","WM Storage"
"6712","ITSW","IT Office SW"
"0007","HU25","HU-Lagerort (WM)"
"S333","0124","Central WM"
"PL05","MAM1","MAM Storage Loc1"
"2230","1504","Kfz T. Schlicker"
"C100","FTMD","FT\, merchandise"
"6712","KB00","Kanban"
"0007","HU26","HU-Lagerort (WM)"
"PL05","MG1","Warehouse Marco"
"C100","FTRD","FT\, receipient"
"6712","KB01","Kanban Target"
"0007","HU27","HU-Lagerort (WM)"
"S333","0125","Central WM"
"2230","1505","Kfz G. Röhr"
"PL05","NSER","Unservic. parts"
"C100","ITSW","IT Office SW"
"6712","KB02","Kanban source"
"0007","HU28","HU-Lagerort (WM)"
"PL05","RFID","RFID storage loc"
"C100","KB00","Kanban"
"6712","LSS1","Lean WIP 1"
"2230","1506","Kfz K. Maier"
"S333","0126","Central WM"
"0007","HU29","HU-Lagerort (WM)"
"PL05","SERV","Servic. parts"
"C100","KB01","Kanban Target"
"6712","MAM1","MAM Storage Loc1"
"0007","HU30","HU-Lagerort (WM)"
"PL05","VAN1","Van 1 MG"
"C100","KB02","Kanban source"
"S333","0127","Central WM"
"2230","1507","Kfz M. Schiffers"
"6712","MG1","Warehouse Marco"
"0007","HUMM","HU-Lagerort (IM)"
"PL05","VAN2","Van 2 MG"
"C100","LSS1","Lean WIP 1"
"6101","L009","Lagerort 009"
"6712","NSER","Unservic. parts"
"0007","L000","Lagerort 000"
"PL05","VAN3","Van 3 MG"
"S333","0128","Central WM"
"2230","1509","Kfz M. Warnecke"
"C100","MAM1","MAM Storage Loc1"
"6712","RFID","RFID storage loc"
"0007","L001","Lagerort 001"
"PL05","WIP1","DuFresne's WIP1"
"C100","MG1","Warehouse Marco"
"S333","0129","Central WM"
"0007","L002","Lagerort 002"
"6712","SERV","Servic. parts"
"C100","NSER","Unservic. parts"
"2230","1522","Kfz S. Bergler"
"6101","L010","Lagerort 010"
"R100","0001","Lagerort Lean WM"
"0007","L003","Lagerort 003"
"6712","SRES","Storage Resource"
"C100","RFID","RFID storage loc"
"R100","0002","Lagerort Aktion"
"S333","0130","Central WM"
"2230","1523","Kfz G. Kohl"
"0007","L004","Lagerort 004"
"6712","VAN1","Van 1 MG"
"C100","SERV","Servic. parts"
"R100","0003","Lagerort CD"
"0007","L005","Lagerort 005"
"R100","0004","Lagerort FT"
"S333","9988","Packstücke WM"
"C100","SRES","Storage Resource"
"6712","VAN2","Van 2 MG"
"2230","1524","Kfz W. Netzer"
"0007","L006","Lagerort 006"
"R100","0005","Lagerort divers"
"C100","VAN1","Van 1 MG"
"6712","VAN3","Van 3 MG"
"0007","L007","Lagerort 007"
"2230","1525","Kfz J. Völk"
"S333","HU00","HU-Lagerort (WM)"
"C100","VAN2","Van 2 MG"
"R101","0001","Lagerort  WM"
"6712","WIP1","DuFresne's WIP1"
"6101","L011","Lagerort 011"
"0007","L008","Lagerort 008"
"C100","VAN3","Van 3 MG"
"R101","0002","Lagerort Aktion"
"2230","1528","Kfz S. Dereser"
"0007","L009","Lagerort 009"
"6713","0001","central store"
"S333","HU01","HU-Lagerort (WM)"
"C100","WIP1","DuFresne's WIP1"
"6101","L012","Lagerort 012"
"R101","0003","Lagerort CD"
"0007","L010","Lagerort 010"
"CHD1","0001","Materiallager"
"6713","0002","Finish good(sto)"
"R101","0004","Lagerort FT"
"2230","1529","Kfz H. Stock"
"S333","HU02","HU-Lagerort (WM)"
"0007","L011","Lagerort 011"
"CHD1","0002","Fertigwarenlager"
"6713","0003","Raw Material(sto"
"R101","0005","Lagerort divers"
"0007","L012","Lagerort 012"
"CHD1","0003","WE-Lager Fertigu"
"R110","0001","Standard"
"6713","0004","finish good(wm)"
"S333","HU03","HU-Lagerort (WM)"
"2230","PL01","ProdLine 1"
"CHD1","0004","FHM-Lager"
"0007","L013","Lagerort 013"
"R111","0001","Standard"
"6713","0005","raw Material(wm)"
"CHD1","0005","Gefahrstoffe"
"0007","L014","Lagerort 014"
"R112","0001","Standard"
"2230","PL02","ProdLine 2"
"S333","HU04","HU-Lagerort (WM)"
"6713","0010","Multimode SLOC"
"CHD1","0006","Aussenlager"
"R120","0001","Standard"
"0007","L015","Lagerort 015"
"6101","L013","Lagerort 013"
"6713","0050","HUM Warehouse"
"CHD1","0007","HU-Lager ohne WM"
"R121","0001","Standard"
"2230","PL03","ProdLine 3/kanb"
"S333","HU05","HU-Lagerort (WM)"
"0007","L016","Lagerort 016"
"6713","0051","HUM Partner Loc"
"CHD1","0009","TRM storage loc."
"R300","0001","Lean WM SL"
"6101","L014","Lagerort 014"
"0007","L017","Lagerort 017"
"CHD1","0088","Zentrallager WM"
"6713","0055","HUM WHSE YM"
"R300","0002","MM Storage Loc."
"S333","HU06","HU-Lagerort (WM)"
"2230","PL04","ProdLine 4/kanb"
"0007","L018","Lagerort 018"
"CHD1","0100","Central WM"
"6713","0088","Centr. Warehouse"
"R300","0003","CD Storage Loc."
"6101","L015","Lagerort 015"
"0007","L019","Lagerort 019"
"CHD1","0101","Central WM"
"S333","HU07","HU-Lagerort (WM)"
"2230","PL05","ProdLine 5/kanb"
"R300","0004","FT Storage Loc."
"6713","0089","US Central WHSE"
"0007","L020","Lagerort 020"
"CHD1","0102","Central WM"
"6101","L016","Lagerort 016"
"R301","0001","WM Lagerort"
"S333","HU08","HU-Lagerort (WM)"
"CHD1","0103","Central WM"
"6713","0090","US Central WH"
"0007","L021","Lagerort 021"
"2230","PL06","ProdLine 6/kanb"
"R301","0002","MM Lagerort"
"6101","L017","Lagerort 017"
"CHD1","0104","Central WM"
"6713","0092","DCC WHSE"
"0007","L022","Lagerort 022"
"R310","0001","Standard"
"S333","HU09","HU-Lagerort (WM)"
"CHD1","0105","Central WM"
"6713","0095","Midwest TRM Whse"
"0007","L023","Lagerort 023"
"R310","0002","Aktion"
"6101","L018","Lagerort 018"
"2230","SL01","Storage Loc. 1"
"CHD1","0106","Central WM"
"S333","HU10","HU-Lagerort (WM)"
"6713","0099","Receiving"
"0007","L024","Lagerort 024"
"R311","0001","Standard"
"CHD1","0107","Central WM"
"6101","L019","Lagerort 019"
"0007","L025","Lagerort 025"
"R312","0001","Standard"
"6713","0301","Cross docking"
"CHD1","0108","Central WM"
"S333","HU11","HU-Lagerort (WM)"
"2230","SL02","B-Stock (No WM)"
"0007","L026","Lagerort 026"
"R313","0001","Standard"
"CHD1","0109","Central WM"
"6713","0302","Cross docking HU"
"6101","L020","Lagerort 020"
"0007","L027","Lagerort 027"
"R314","0001","Standard"
"S333","HU12","HU-Lagerort (WM)"
"2230","SL03","Repair Shop"
"CHD1","0110","Central WM"
"6713","3001","Prtn loc fr 0003"
"6101","L021","Lagerort 021"
"R315","0001","Standard"
"0007","L028","Lagerort 028"
"CHD1","0111","Central WM"
"6101","L022","Lagerort 022"
"6713","CD","Cross docking"
"R316","0001","Standard"
"2230","SL04","External Repair"
"0007","L029","Lagerort 029"
"S333","HU13","HU-Lagerort (WM)"
"CHD1","0112","Central WM"
"6101","L023","Lagerort 023"
"R320","0001","Standard"
"6713","CUS1","Customer 1 MG"
"0007","L030","Lagerort 030"
"CHD1","0113","Central WM"
"2230","WL31",""
"6101","L024","Lagerort 024"
"RFDC","0001","Standard"
"6713","CUS2","Customer 2 MG"
"S333","HU14","HU-Lagerort (WM)"
"0007","L099","Lagerort 099"
"CHD1","0114","Central WM"
"6101","L025","Lagerort 025"
"RFST","0001","Standard"
"2230","WL32",""
"6713","CUS3","Customer 3 MG"
"0007","L100","Lagerort 100"
"CHD1","0115","Central WM"
"6101","L026","Lagerort 026"
"S300","S300","Service Provider"
"6713","DD01","DuFresne's DFT1"
"2230","WL41",""
"S333","HU15","HU-Lagerort (WM)"
"CHD1","0116","Central WM"
"0007","L101","Lagerort 101"
"6101","L027","Lagerort 027"
"S320","0001","Warehouse 0001"
"6713","DD02","DuFresne's DFT2"
"CHD1","0117","Central WM"
"2230","WL42",""
"0007","L102","Lagerort 102"
"S320","0002","Warehouse 0002"
"6713","DH20","WM Storage"
"6101","L028","Lagerort 028"
"CHD1","0118","Central WM"
"S333","HU16","HU-Lagerort (WM)"
"0007","L103","Lagerort 103"
"S320","0088","Centr. Warehouse"
"CHD1","0119","Central WM"
"6101","L029","Lagerort 029"
"6713","FTMD","FT\, merchandise"
"0007","L104","Lagerort 104"
"2240","0001","Materiallager"
"S320","1500","Service truck 1"
"S333","HU17","HU-Lagerort (WM)"
"CHD1","0120","Central WM"
"6101","L030","Lagerort 030"
"0007","L105","Lagerort 105"
"6713","FTRD","FT\, receipient"
"S320","1501","Service truck 2"
"CHD1","0121","Central WM"
"6101","L099","Lagerort 099"
"S333","HU18","HU-Lagerort (WM)"
"2240","0002","Fertigwarenlager"
"0007","L106","Lagerort 106"
"CHD1","0122","Central WM"
"S320","PL01","Prod. Line 1 Loc"
"6713","ITSW","IT Office SW"
"6101","L100","Lagerort 100"
"0007","L107","Lagerort 107"
"CHD1","0123","Central WM"
"6713","KB00","Kanban"
"S320","PL02","Prod. Line 2 Loc"
"2240","0003","WE-Lager Fertig."
"S333","HU19","HU-Lagerort (WM)"
"6101","L101","Lagerort 101"
"0007","L108","Lagerort 108"
"CHD1","0124","Central WM"
"S320","PL03","Prod. Line 3 Loc"
"6713","KB01","Kanban Target"
"6101","L102","Lagerort 102"
"CHD1","0125","Central WM"
"0007","L109","Lagerort 109"
"S333","HU20","HU-Lagerort (WM)"
"2240","0004","FHM-Lager"
"S320","PL04","Prod. Line 4 Loc"
"0007","L110","Lagerort 110"
"6713","KB02","Kanban source"
"6101","L103","Lagerort 103"
"CHD1","0126","Central WM"
"S320","PL05","Prod. Line 5 Loc"
"0007","L111","Lagerort 111"
"S333","HU21","HU-Lagerort (WM)"
"6101","L104","Lagerort 104"
"CHD1","0127","Central WM"
"2240","0088","Entrepot central"
"S320","PL06","Prod. Line 6 Loc"
"6713","LSS1","Lean WIP 1"
"0007","L112","Lagerort 112"
"6101","L105","Lagerort 105"
"CHD1","0128","Central WM"
"S320","VS01","VS / WM Integrat"
"6713","MAM1","MAM Storage Loc1"
"0007","L113","Lagerort 113"
"S333","HU22","HU-Lagerort (WM)"
"CHD1","0129","Central WM"
"6101","L106","Lagerort 106"
"2240","1500","Kfz R. Rüttler"
"S330","0001","Materiallager"
"0007","L114","Lagerort 114"
"6713","MG1","Warehouse Marco"
"CHD1","0130","Central WM"
"6101","L107","Lagerort 107"
"S330","0002","Fertigwarenlager"
"0007","L115","Lagerort 115"
"6713","NSER","Unservic. parts"
"S333","HU23","HU-Lagerort (WM)"
