"7900","A","","20190620","MM","281.21","0.00","0.00","1000","5.000","","","","","000000","","","0001","","AM2-330-V","ST","00000000","","EUR","1000","00","0","",""
"3000","A","","20190620","MM","1781200.00","0.00","0.00","3200","8906000.000","","","","","000000","","","0001","","40-200R","ST","00000000","","USD","3200","00","0","",""
"3100","A","","20190620","MM","1800000.00","0.00","0.00","1200","10000.000","","","","","000000","","","0001","","T-AT312","ST","00000000","","EUR","1200","00","0","",""
"3100","A","","20190620","MM","315000.00","0.00","0.00","3200","900.000","","","","","000000","","","0001","","SP_XLT0006","EA","00000000","","USD","3200","00","0","",""
"3000","A","","20190620","MM","82000.00","0.00","0.00","1100","200000.000","","CH_2","CH_2","","000000","","","0002","","T-RD216","L","00000000","","EUR","1100","00","0","",""
"3100","A","","20190620","MM","17895.50","0.00","0.00","1200","350.000","","","","","000000","","","PL03","","T-T619","ST","00000000","","EUR","1200","00","0","",""
"3000","A","","20190620","MM","511000.00","0.00","0.00","1100","100000.000","","","","","000000","","","0002","","T-RJU328","KG","00000000","","EUR","1100","00","0","",""
"7900","A","","20190620","MM","2630.00","0.00","0.00","1000","20.000","","","","","000000","","","0001","","T-B2209","ST","00000000","","EUR","1000","00","0","",""
"7920","A","","20190620","MM","13317.80","0.00","0.00","1200","20.000","","","","","000000","","","0001","","T-H-05","ST","00000000","","EUR","1200","00","0","",""
"7900","A","","20190620","MM","0.00","0.00","0.00","1000","1000.000","","","","","000000","","","0001","","ANTENNA-1","ST","00000000","","EUR","1000","00","0","",""
"3000","A","","20190620","MM","1760400.00","0.00","0.00","3200","8802000.000","","","","","000000","","","0001","","40-200Y","ST","00000000","","USD","3200","00","0","",""
"3100","A","","20190620","MM","90000.00","0.00","0.00","3200","900.000","","","","","000000","","","0001","","SP_XLT0007","EA","00000000","","USD","3200","00","0","",""
"3000","A","","20190620","MM","36000.00","0.00","0.00","1100","200000.000","","","1-RI602","","000000","","","0002","","T-RI602","G","00000000","","EUR","1100","00","0","",""
"3100","A","","20190620","MM","1800000.00","0.00","0.00","1200","10000.000","","","","","000000","","","0001","","T-AT313","ST","00000000","","EUR","1200","00","0","",""
"3000","A","","20190620","MM","82000.00","0.00","0.00","1100","200000.000","","CH_1","CH_1","","000000","","","0002","","T-RD217","L","00000000","","EUR","1100","00","0","",""
"3100","A","","20190620","MM","17895.50","0.00","0.00","1200","350.000","","","","","000000","","","PL03","","T-T620","ST","00000000","","EUR","1200","00","0","",""
"3000","A","","20190620","MM","511000.00","0.00","0.00","1100","100000.000","","","","","000000","","","0002","","T-RJU329","KG","00000000","","EUR","1100","00","0","",""
"7900","A","","20190620","MM","1699.60","0.00","0.00","1000","20.000","","","","","000000","","","0001","","T-B221","ST","00000000","","EUR","1000","00","0","",""
"7920","A","","20190620","MM","13317.80","0.00","0.00","1200","20.000","","","","","000000","","","0001","","T-H-06","ST","00000000","","EUR","1200","00","0","",""
"7920","A","","20190620","MM","0.00","0.00","0.00","1000","1000.000","","","","","000000","","","0001","","HT05-F10500","ST","00000000","","EUR","1000","00","0","",""
"3100","A","","20190620","MM","450000.00","0.00","0.00","3200","900.000","","","","","000000","","","0001","","SP_XLT0008","EA","00000000","","USD","3200","00","0","",""
"3000","A","","20190620","MM","412537.25","0.00","0.00","3200","8250745.000","","","","","000000","","","0001","","40-210","ST","00000000","","USD","3200","00","0","",""
"3100","A","","20190620","MM","1800000.00","0.00","0.00","1200","10000.000","","","","","000000","","","0001","","T-AT314","ST","00000000","","EUR","1200","00","0","",""
"3000","A","","20190620","MM","511000.00","0.00","0.00","1100","100000.000","","","","","000000","","","0002","","T-RJU330","KG","00000000","","EUR","1100","00","0","",""
"3100","A","","20190620","MM","17895.50","0.00","0.00","1200","350.000","","","","","000000","","","PL03","","T-T621","ST","00000000","","EUR","1200","00","0","",""
"3000","A","","20190620","MM","82000.00","0.00","0.00","1100","200000.000","","CH_2","CH_2","","000000","","","0002","","T-RD217","L","00000000","","EUR","1100","00","0","",""
"7900","A","","20190620","MM","2630.00","0.00","0.00","1000","20.000","","","","","000000","","","0001","","T-B2210","ST","00000000","","EUR","1000","00","0","",""
"3050","A","","20190620","MM","511.29","0.00","0.00","1000","1000.000","","","","","000000","","","0001","","PK-080","ST","00000000","","EUR","1000","00","0","",""
"3000","A","","20190620","MM","36000.00","0.00","0.00","1100","200000.000","","","1-RI603","","000000","","","0002","","T-RI603","G","00000000","","EUR","1100","00","0","",""
"3100","A","","20190620","MM","270000.00","0.00","0.00","3200","900.000","","","","","000000","","","0001","","SP_XLT0009","EA","00000000","","USD","3200","00","0","",""
"3000","A","","20190620","MM","89100.00","0.00","0.00","3200","8910000.000","","","","","000000","","","0001","","60-110R","ST","00000000","","USD","3200","00","0","",""
"3100","A","","20190620","MM","1800000.00","0.00","0.00","1200","10000.000","","","","","000000","","","0001","","T-AT315","ST","00000000","","EUR","1200","00","0","",""
"3000","A","","20190620","MM","4166.67","0.00","0.00","1100","250000.000","","","","","000000","","","0002","","T-RT100","ST","00000000","","EUR","1100","00","0","",""
"3100","A","","20190620","MM","17895.50","0.00","0.00","1200","350.000","","","","","000000","","","PL03","","T-T622","ST","00000000","","EUR","1200","00","0","",""
"7900","A","","20190620","MM","2630.00","0.00","0.00","1000","20.000","","","","","000000","","","0001","","T-B2211","ST","00000000","","EUR","1000","00","0","",""
"3000","A","","20190620","MM","82000.00","0.00","0.00","1100","200000.000","","CH_1","CH_1","","000000","","","0002","","T-RD218","L","00000000","","EUR","1100","00","0","",""
"3050","A","","20190620","MM","8080.00","0.00","0.00","1000","1000.000","","","","","000000","","","0001","","PK-HUM","ST","00000000","","EUR","1000","00","0","",""
"3050","A","","20190620","MM","0.00","0.00","0.00","3200","50.000","","","","","000000","","","0001","","US-PALLET","EA","00000000","","USD","3200","00","0","",""
"7920","A","","20190620","MM","13317.80","0.00","0.00","1200","20.000","","","","","000000","","","0001","","T-H-07","ST","00000000","","EUR","1200","00","0","",""
"3000","A","","20190620","MM","88100.00","0.00","0.00","3200","8810000.000","","","","","000000","","","0001","","60-110Y","ST","00000000","","USD","3200","00","0","",""
"3000","A","","20190620","MM","4166.67","0.00","0.00","1100","250000.000","","","","","000000","","","0002","","T-RT101","ST","00000000","","EUR","1100","00","0","",""
"3100","A","","20190620","MM","17895.50","0.00","0.00","1200","350.000","","","","","000000","","","PL03","","T-T623","ST","00000000","","EUR","1200","00","0","",""
"3100","A","","20190620","MM","1800000.00","0.00","0.00","1200","10000.000","","","","","000000","","","0001","","T-AT316","ST","00000000","","EUR","1200","00","0","",""
"3000","A","","20190620","MM","36000.00","0.00","0.00","1100","200000.000","","","1-RI604","","000000","","","0002","","T-RI604","G","00000000","","EUR","1100","00","0","",""
"7900","A","","20190620","MM","2630.00","0.00","0.00","1000","20.000","","","","","000000","","","0001","","T-B2212","ST","00000000","","EUR","1000","00","0","",""
"3100","A","","20190620","MM","5112.92","0.00","0.00","1000","1000.000","","","","","000000","","","0001","","PM-1","ST","00000000","","EUR","1000","00","0","",""
"3000","A","","20190620","MM","82000.00","0.00","0.00","1100","200000.000","","CH_2","CH_2","","000000","","","0002","","T-RD218","L","00000000","","EUR","1100","00","0","",""
"3000","A","","20190620","MM","17188.40","0.00","0.00","3200","859420.000","","","","","000000","","","0001","","XX-201","M","00000000","","USD","3200","00","0","",""
"7920","A","","20190620","MM","13317.80","0.00","0.00","1200","20.000","","","","","000000","","","0001","","T-H-08","ST","00000000","","EUR","1200","00","0","",""
"3000","A","","20190620","MM","89100.00","0.00","0.00","3200","8910000.000","","","","","000000","","","0001","","60-111C","ST","00000000","","USD","3200","00","0","",""
"3000","A","","20190620","MM","4166.67","0.00","0.00","1100","250000.000","","","","","000000","","","0002","","T-RT102","ST","00000000","","EUR","1100","00","0","",""
"3100","A","","20190620","MM","17895.50","0.00","0.00","1200","350.000","","","","","000000","","","PL03","","T-T624","ST","00000000","","EUR","1200","00","0","",""
"3100","A","","20190620","MM","1800000.00","0.00","0.00","1200","10000.000","","","","","000000","","","0001","","T-AT317","ST","00000000","","EUR","1200","00","0","",""
"7900","A","","20190620","MM","2630.00","0.00","0.00","1000","20.000","","","","","000000","","","0001","","T-B2213","ST","00000000","","EUR","1000","00","0","",""
"3000","A","","20190620","MM","82000.00","0.00","0.00","1100","200000.000","","CH_1","CH_1","","000000","","","0002","","T-RD219","L","00000000","","EUR","1100","00","0","",""
"7910","A","","20190620","MM","50.93","0.00","0.00","1000","1000.000","","","","","000000","","","0001","","QS6X20","ST","00000000","","EUR","1000","00","0","",""
"3000","A","","20190620","MM","69558.00","0.00","0.00","3200","6955.800","","","","","000000","","","0001","","YY-210","KG","00000000","","USD","3200","00","0","",""
"7920","A","","20190620","MM","13317.80","0.00","0.00","1200","20.000","","","","","000000","","","0001","","T-H-09","ST","00000000","","EUR","1200","00","0","",""
"3000","A","","20190620","MM","88100.00","0.00","0.00","3200","8810000.000","","","","","000000","","","0001","","60-111F","ST","00000000","","USD","3200","00","0","",""
"3000","A","","20190620","MM","36000.00","0.00","0.00","1100","200000.000","","","1-RI605","","000000","","","0002","","T-RI605","G","00000000","","EUR","1100","00","0","",""
"3100","A","","20190620","MM","17895.50","0.00","0.00","1200","350.000","","","","","000000","","","PL03","","T-T625","ST","00000000","","EUR","1200","00","0","",""
"3000","A","","20190620","MM","4166.67","0.00","0.00","1100","250000.000","","","","","000000","","","0002","","T-RT103","ST","00000000","","EUR","1100","00","0","",""
"3100","A","","20190620","MM","1800000.00","0.00","0.00","1200","10000.000","","","","","000000","","","0001","","T-AT318","ST","00000000","","EUR","1200","00","0","",""
"7900","A","","20190620","MM","2630.00","0.00","0.00","1000","20.000","","","","","000000","","","0001","","T-B2214","ST","00000000","","EUR","1000","00","0","",""
"7900","A","","20190620","MM","1770.60","0.00","0.00","1000","20.000","","","","","000000","","","0001","","R-B220","ST","00000000","","EUR","1000","00","0","",""
"3000","A","","20190620","MM","82000.00","0.00","0.00","1100","200000.000","","CH_2","CH_2","","000000","","","0002","","T-RD219","L","00000000","","EUR","1100","00","0","",""
"3000","A","","20190620","MM","1283.20","0.00","0.00","3200","128.320","","","","","000000","","","0001","","YY-240","KG","00000000","","USD","3200","00","0","",""
"7920","A","","20190620","MM","13317.80","0.00","0.00","1200","20.000","","","","","000000","","","0001","","T-H-10","ST","00000000","","EUR","1200","00","0","",""
"3000","A","","20190620","MM","1762000.00","0.00","0.00","3200","8810000.000","","","","","000000","","","0001","","60-200F","ST","00000000","","USD","3200","00","0","",""
"3000","A","","20190620","MM","36000.00","0.00","0.00","1100","200000.000","","","1-RI606","","000000","","","0002","","T-RI606","G","00000000","","EUR","1100","00","0","",""
"3000","A","","20190620","MM","4166.67","0.00","0.00","1100","250000.000","","","","","000000","","","0002","","T-RT104","ST","00000000","","EUR","1100","00","0","",""
"3100","A","","20190620","MM","17895.50","0.00","0.00","1200","350.000","","","","","000000","","","PL03","","T-T626","ST","00000000","","EUR","1200","00","0","",""
"3100","A","","20190620","MM","1800000.00","0.00","0.00","1200","10000.000","","","","","000000","","","0001","","T-AT319","ST","00000000","","EUR","1200","00","0","",""
"7900","A","","20190620","MM","2630.00","0.00","0.00","1000","20.000","","","","","000000","","","0001","","T-B2215","ST","00000000","","EUR","1000","00","0","",""
"7900","A","","20190620","MM","1031.20","0.00","0.00","1000","20.000","","","","","000000","","","0001","","R-B2200","ST","00000000","","EUR","1000","00","0","",""
"3000","A","","20190620","MM","82000.00","0.00","0.00","1100","200000.000","","CH_1","CH_1","","000000","","","0002","","T-RD220","L","00000000","","EUR","1100","00","0","",""
"3000","A","","20190620","MM","9746.20","0.00","0.00","3200","9746.200","","","","","000000","","","0001","","YY-250","M","00000000","","USD","3200","00","0","",""
"7920","A","","20190620","MM","13317.80","0.00","0.00","1200","20.000","","","","","000000","","","0001","","T-H-11","ST","00000000","","EUR","1200","00","0","",""
"3000","A","","20190620","MM","1780000.00","0.00","0.00","3200","8900000.000","","","","","000000","","","0001","","60-200R","ST","00000000","","USD","3200","00","0","",""
"3000","A","","20190620","MM","36000.00","0.00","0.00","1100","200000.000","","","1-RI607","","000000","","","0002","","T-RI607","G","00000000","","EUR","1100","00","0","",""
"3000","A","","20190620","MM","4166.67","0.00","0.00","1100","250000.000","","","","","000000","","","0002","","T-RT105","ST","00000000","","EUR","1100","00","0","",""
"3100","A","","20190620","MM","17895.50","0.00","0.00","1200","350.000","","","","","000000","","","PL03","","T-T627","ST","00000000","","EUR","1200","00","0","",""
"3100","A","","20190620","MM","1800000.00","0.00","0.00","1200","10000.000","","","","","000000","","","0001","","T-AT320","ST","00000000","","EUR","1200","00","0","",""
"7900","A","","20190620","MM","2630.00","0.00","0.00","1000","20.000","","","","","000000","","","0001","","T-B2216","ST","00000000","","EUR","1000","00","0","",""
"7900","A","","20190620","MM","1031.20","0.00","0.00","1000","20.000","","","","","000000","","","0001","","R-B2201","ST","00000000","","EUR","1000","00","0","",""
"7920","A","","20190620","MM","2400.00","0.00","0.00","3300","40.000","","","","","000000","","","0001","","FC-P1","EA","00000000","","USD","3300","00","0","",""
"3000","A","","20190620","MM","82000.00","0.00","0.00","1100","200000.000","","CH_2","CH_2","","000000","","","0002","","T-RD220","L","00000000","","EUR","1100","00","0","",""
"7920","A","","20190620","MM","13317.80","0.00","0.00","1200","20.000","","","","","000000","","","0001","","T-H-12","ST","00000000","","EUR","1200","00","0","",""
"3000","A","","20190620","MM","4166.67","0.00","0.00","1100","250000.000","","","","","000000","","","0002","","T-RT106","ST","00000000","","EUR","1100","00","0","",""
"3100","A","","20190620","MM","17895.50","0.00","0.00","1200","350.000","","","","","000000","","","PL03","","T-T628","ST","00000000","","EUR","1200","00","0","",""
"3000","A","","20190620","MM","36000.00","0.00","0.00","1100","200000.000","","","1-RI608","","000000","","","0002","","T-RI608","G","00000000","","EUR","1100","00","0","",""
"3000","A","","20190620","MM","1762000.00","0.00","0.00","3200","8810000.000","","","","","000000","","","0001","","60-200Y","ST","00000000","","USD","3200","00","0","",""
"3100","A","","20190620","MM","1800000.00","0.00","0.00","1200","10000.000","","","","","000000","","","0001","","T-AT321","ST","00000000","","EUR","1200","00","0","",""
"7900","A","","20190620","MM","1031.20","0.00","0.00","1000","20.000","","","","","000000","","","0001","","R-B2202","ST","00000000","","EUR","1000","00","0","",""
"7900","A","","20190620","MM","2630.00","0.00","0.00","1000","20.000","","","","","000000","","","0001","","T-B2217","ST","00000000","","EUR","1000","00","0","",""
"7920","A","","20190620","MM","600.00","0.00","0.00","3300","10.000","","","","","000000","","","0001","","FC-P3","EA","00000000","","USD","3300","00","0","",""
"3000","A","","20190620","MM","82000.00","0.00","0.00","1100","200000.000","","CH_1","CH_1","","000000","","","0002","","T-RD221","L","00000000","","EUR","1100","00","0","",""
"7920","A","","20190620","MM","13317.80","0.00","0.00","1200","20.000","","","","","000000","","","0001","","T-H-13","ST","00000000","","EUR","1200","00","0","",""
"3000","A","","20190620","MM","4166.67","0.00","0.00","1100","250000.000","","","","","000000","","","0002","","T-RT107","ST","00000000","","EUR","1100","00","0","",""
"3100","A","","20190620","MM","17895.50","0.00","0.00","1200","350.000","","","","","000000","","","PL03","","T-T629","ST","00000000","","EUR","1200","00","0","",""
"3000","A","","20190620","MM","1780000.00","0.00","0.00","3200","8900000.000","","","","","000000","","","0001","","60-201C","ST","00000000","","USD","3200","00","0","",""
"3000","A","","20190620","MM","36000.00","0.00","0.00","1100","200000.000","","","1-RI609","","000000","","","0002","","T-RI609","G","00000000","","EUR","1100","00","0","",""
"3100","A","","20190620","MM","1800000.00","0.00","0.00","1200","10000.000","","","","","000000","","","0001","","T-AT322","ST","00000000","","EUR","1200","00","0","",""
"7900","A","","20190620","MM","1031.20","0.00","0.00","1000","20.000","","","","","000000","","","0001","","R-B2203","ST","00000000","","EUR","1000","00","0","",""
"7920","A","","20190620","MM","66712.50","0.00","0.00","3300","150.000","","","","","000000","","","0001","","L-80F","KAR","00000000","","USD","3300","00","0","",""
"7900","A","","20190620","MM","2630.00","0.00","0.00","1000","20.000","","","","","000000","","","0001","","T-B2218","ST","00000000","","EUR","1000","00","0","",""
"3000","A","","20190620","MM","82000.00","0.00","0.00","1100","200000.000","","CH_2","CH_2","","000000","","","0002","","T-RD221","L","00000000","","EUR","1100","00","0","",""
"7920","A","","20190620","MM","13317.80","0.00","0.00","1200","20.000","","","","","000000","","","0001","","T-H-14","ST","00000000","","EUR","1200","00","0","",""
"3000","A","","20190620","MM","4166.67","0.00","0.00","1100","250000.000","","","","","000000","","","0002","","T-RT108","ST","00000000","","EUR","1100","00","0","",""
"3000","A","","20190620","MM","83900.00","0.00","0.00","3200","8390000.000","","","","","000000","","","0001","","60-211","ST","00000000","","USD","3200","00","0","",""
"3100","A","","20190620","MM","17895.50","0.00","0.00","1200","350.000","","","","","000000","","","PL03","","T-T630","ST","00000000","","EUR","1200","00","0","",""
"3000","A","","20190620","MM","36000.00","0.00","0.00","1100","200000.000","","","1-RI610","","000000","","","0002","","T-RI610","G","00000000","","EUR","1100","00","0","",""
"7900","A","","20190620","MM","1031.20","0.00","0.00","1000","20.000","","","","","000000","","","0001","","R-B2204","ST","00000000","","EUR","1000","00","0","",""
"3100","A","","20190620","MM","1800000.00","0.00","0.00","1200","10000.000","","","","","000000","","","0001","","T-AT323","ST","00000000","","EUR","1200","00","0","",""
"7900","A","","20190620","MM","2630.00","0.00","0.00","1000","20.000","","","","","000000","","","0001","","T-B2219","ST","00000000","","EUR","1000","00","0","",""
"7920","A","","20190620","MM","1200.00","0.00","0.00","3300","20.000","","","","","000000","","","0001","","MISL-P1","EA","00000000","","USD","3300","00","0","",""
"3000","A","","20190620","MM","82000.00","0.00","0.00","1100","200000.000","","CH_1","CH_1","","000000","","","0002","","T-RD222","L","00000000","","EUR","1100","00","0","",""
"3000","A","","20190620","MM","4166.67","0.00","0.00","1100","250000.000","","","","","000000","","","0002","","T-RT109","ST","00000000","","EUR","1100","00","0","",""
"7920","A","","20190620","MM","13317.80","0.00","0.00","1200","20.000","","","","","000000","","","0001","","T-H-15","ST","00000000","","EUR","1200","00","0","",""
"3100","A","","20190620","MM","307.00","0.00","0.00","1200","100.000","","","","","000000","","","PL03","","T-T700","ST","00000000","","EUR","1200","00","0","",""
"3000","A","","20190620","MM","89100.00","0.00","0.00","3200","8910000.000","","","","","000000","","","0001","","80-110R","ST","00000000","","USD","3200","00","0","",""
"3000","A","","20190620","MM","36000.00","0.00","0.00","1100","200000.000","","","1-RI611","","000000","","","0002","","T-RI611","G","00000000","","EUR","1100","00","0","",""
"7900","A","","20190620","MM","1031.20","0.00","0.00","1000","20.000","","","","","000000","","","0001","","R-B2205","ST","00000000","","EUR","1000","00","0","",""
"3100","A","","20190620","MM","1800000.00","0.00","0.00","1200","10000.000","","","","","000000","","","0001","","T-AT324","ST","00000000","","EUR","1200","00","0","",""
"7900","A","","20190620","MM","1699.60","0.00","0.00","1000","20.000","","","","","000000","","","0001","","T-B222","ST","00000000","","EUR","1000","00","0","",""
"7920","A","","20190620","MM","900.00","0.00","0.00","3300","15.000","","","","","000000","","","0001","","MISL-P2","EA","00000000","","USD","3300","00","0","",""
"3000","A","","20190620","MM","82000.00","0.00","0.00","1100","200000.000","","CH_2","CH_2","","000000","","","0002","","T-RD222","L","00000000","","EUR","1100","00","0","",""
"3000","A","","20190620","MM","4166.67","0.00","0.00","1100","250000.000","","","","","000000","","","0002","","T-RT110","ST","00000000","","EUR","1100","00","0","",""
"7920","A","","20190620","MM","13317.80","0.00","0.00","1200","20.000","","","","","000000","","","0001","","T-H-16","ST","00000000","","EUR","1200","00","0","",""
"3100","A","","20190620","MM","307.00","0.00","0.00","1200","100.000","","","","","000000","","","PL03","","T-T701","ST","00000000","","EUR","1200","00","0","",""
"3000","A","","20190620","MM","88100.00","0.00","0.00","3200","8810000.000","","","","","000000","","","0001","","80-110Y","ST","00000000","","USD","3200","00","0","",""
"3000","A","","20190620","MM","36000.00","0.00","0.00","1100","200000.000","","","1-RI612","","000000","","","0002","","T-RI612","G","00000000","","EUR","1100","00","0","",""
"7900","A","","20190620","MM","1031.20","0.00","0.00","1000","20.000","","","","","000000","","","0001","","R-B2206","ST","00000000","","EUR","1000","00","0","",""
"7920","A","","20190620","MM","1800.00","0.00","0.00","3300","30.000","","","","","000000","","","0001","","MISL-P3","EA","00000000","","USD","3300","00","0","",""
"7900","A","","20190620","MM","2630.00","0.00","0.00","1000","20.000","","","","","000000","","","0001","","T-B2220","ST","00000000","","EUR","1000","00","0","",""
"3100","A","","20190620","MM","1800000.00","0.00","0.00","1200","10000.000","","","","","000000","","","0001","","T-AT325","ST","00000000","","EUR","1200","00","0","",""
"3000","A","","20190620","MM","82000.00","0.00","0.00","1100","200000.000","","CH_1","CH_1","","000000","","","0002","","T-RD223","L","00000000","","EUR","1100","00","0","",""
"3000","A","","20190620","MM","4166.67","0.00","0.00","1100","250000.000","","","","","000000","","","0002","","T-RT111","ST","00000000","","EUR","1100","00","0","",""
"3100","A","","20190620","MM","307.00","0.00","0.00","1200","100.000","","","","","000000","","","PL03","","T-T702","ST","00000000","","EUR","1200","00","0","",""
"7920","A","","20190620","MM","13317.80","0.00","0.00","1200","20.000","","","","","000000","","","0001","","T-H-17","ST","00000000","","EUR","1200","00","0","",""
"3000","A","","20190620","MM","89100.00","0.00","0.00","3200","8910000.000","","","","","000000","","","0001","","80-111C","ST","00000000","","USD","3200","00","0","",""
"3000","A","","20190620","MM","36000.00","0.00","0.00","1100","200000.000","","","1-RI613","","000000","","","0002","","T-RI613","G","00000000","","EUR","1100","00","0","",""
"7900","A","","20190620","MM","1031.20","0.00","0.00","1000","20.000","","","","","000000","","","0001","","R-B2207","ST","00000000","","EUR","1000","00","0","",""
"7920","A","","20190620","MM","10000.00","0.00","0.00","3300","10000.000","","","","","000000","","","0001","","TP-FG5554","CSE","00000000","","USD","3300","00","0","",""
"7900","A","","20190620","MM","2630.00","0.00","0.00","1000","20.000","","","","","000000","","","0001","","T-B2221","ST","00000000","","EUR","1000","00","0","",""
"3000","A","","20190620","MM","4166.67","0.00","0.00","1100","250000.000","","","","","000000","","","0002","","T-RT112","ST","00000000","","EUR","1100","00","0","",""
"3100","A","","20190620","MM","1800000.00","0.00","0.00","1200","10000.000","","","","","000000","","","0001","","T-AT326","ST","00000000","","EUR","1200","00","0","",""
"3000","A","","20190620","MM","82000.00","0.00","0.00","1100","200000.000","","CH_2","CH_2","","000000","","","0002","","T-RD223","L","00000000","","EUR","1100","00","0","",""
"3100","A","","20190620","MM","307.00","0.00","0.00","1200","100.000","","","","","000000","","","PL03","","T-T703","ST","00000000","","EUR","1200","00","0","",""
"7920","A","","20190620","MM","13317.80","0.00","0.00","1200","20.000","","","","","000000","","","0001","","T-H-18","ST","00000000","","EUR","1200","00","0","",""
"3000","A","","20190620","MM","88100.00","0.00","0.00","3200","8810000.000","","","","","000000","","","0001","","80-111F","ST","00000000","","USD","3200","00","0","",""
"3000","A","","20190620","MM","36000.00","0.00","0.00","1100","200000.000","","","1-RI614","","000000","","","0002","","T-RI614","G","00000000","","EUR","1100","00","0","",""
"7900","A","","20190620","MM","1031.20","0.00","0.00","1000","20.000","","","","","000000","","","0001","","R-B2208","ST","00000000","","EUR","1000","00","0","",""
"7920","A","","20190620","MM","1800.00","0.00","0.00","3350","30.000","","","","","000000","","","0001","","FC-P1","EA","00000000","","USD","3350","00","0","",""
"7900","A","","20190620","MM","2630.00","0.00","0.00","1000","20.000","","","","","000000","","","0001","","T-B2222","ST","00000000","","EUR","1000","00","0","",""
"3000","A","","20190620","MM","4166.67","0.00","0.00","1100","250000.000","","","","","000000","","","0002","","T-RT113","ST","00000000","","EUR","1100","00","0","",""
"3100","A","","20190620","MM","1800000.00","0.00","0.00","1200","10000.000","","","","","000000","","","0001","","T-AT327","ST","00000000","","EUR","1200","00","0","",""
"3000","A","","20190620","MM","82000.00","0.00","0.00","1100","200000.000","","CH_1","CH_1","","000000","","","0002","","T-RD224","L","00000000","","EUR","1100","00","0","",""
"3100","A","","20190620","MM","307.00","0.00","0.00","1200","100.000","","","","","000000","","","PL03","","T-T704","ST","00000000","","EUR","1200","00","0","",""
"7920","A","","20190620","MM","13317.80","0.00","0.00","1200","20.000","","","","","000000","","","0001","","T-H-19","ST","00000000","","EUR","1200","00","0","",""
"3000","A","","20190620","MM","1762000.00","0.00","0.00","3200","8810000.000","","","","","000000","","","0001","","80-200F","ST","00000000","","USD","3200","00","0","",""
"3000","A","","20190620","MM","36000.00","0.00","0.00","1100","200000.000","","","1-RI615","","000000","","","0002","","T-RI615","G","00000000","","EUR","1100","00","0","",""
"7920","A","","20190620","MM","600.00","0.00","0.00","3350","10.000","","","","","000000","","","0001","","FC-P2","EA","00000000","","USD","3350","00","0","",""
"7900","A","","20190620","MM","1031.20","0.00","0.00","1000","20.000","","","","","000000","","","0001","","R-B2209","ST","00000000","","EUR","1000","00","0","",""
"7900","A","","20190620","MM","2630.00","0.00","0.00","1000","20.000","","","","","000000","","","0001","","T-B2223","ST","00000000","","EUR","1000","00","0","",""
"3000","A","","20190620","MM","4166.67","0.00","0.00","1100","250000.000","","","","","000000","","","0002","","T-RT114","ST","00000000","","EUR","1100","00","0","",""
"3100","A","","20190620","MM","1800000.00","0.00","0.00","1200","10000.000","","","","","000000","","","0001","","T-AT328","ST","00000000","","EUR","1200","00","0","",""
"3000","A","","20190620","MM","82000.00","0.00","0.00","1100","200000.000","","CH_2","CH_2","","000000","","","0002","","T-RD224","L","00000000","","EUR","1100","00","0","",""
"3100","A","","20190620","MM","307.00","0.00","0.00","1200","100.000","","","","","000000","","","PL03","","T-T705","ST","00000000","","EUR","1200","00","0","",""
"7920","A","","20190620","MM","13317.80","0.00","0.00","1200","20.000","","","","","000000","","","0001","","T-H-20","ST","00000000","","EUR","1200","00","0","",""
"7920","A","","20190620","MM","1200.00","0.00","0.00","3350","20.000","","","","","000000","","","0001","","FC-P3","EA","00000000","","USD","3350","00","0","",""
"3000","A","","20190620","MM","1780000.00","0.00","0.00","3200","8900000.000","","","","","000000","","","0001","","80-200R","ST","00000000","","USD","3200","00","0","",""
"7900","A","","20190620","MM","1770.60","0.00","0.00","1000","20.000","","","","","000000","","","0001","","R-B221","ST","00000000","","EUR","1000","00","0","",""
"3000","A","","20190620","MM","36000.00","0.00","0.00","1100","200000.000","","","1-RI616","","000000","","","0002","","T-RI616","G","00000000","","EUR","1100","00","0","",""
"7900","A","","20190620","MM","2630.00","0.00","0.00","1000","20.000","","","","","000000","","","0001","","T-B2224","ST","00000000","","EUR","1000","00","0","",""
"3000","A","","20190620","MM","4166.67","0.00","0.00","1100","250000.000","","","","","000000","","","0002","","T-RT115","ST","00000000","","EUR","1100","00","0","",""
"3100","A","","20190620","MM","1800000.00","0.00","0.00","1200","10000.000","","","","","000000","","","0001","","T-AT329","ST","00000000","","EUR","1200","00","0","",""
"3000","A","","20190620","MM","82000.00","0.00","0.00","1100","200000.000","","CH_1","CH_1","","000000","","","0002","","T-RD225","L","00000000","","EUR","1100","00","0","",""
"3100","A","","20190620","MM","307.00","0.00","0.00","1200","100.000","","","","","000000","","","PL03","","T-T706","ST","00000000","","EUR","1200","00","0","",""
"3000","A","","20190620","MM","2050.00","0.00","0.00","1200","1000.000","","","","","000000","","","0001","","T-TB00","ST","00000000","","EUR","1200","00","0","",""
"7920","A","","20190620","MM","10000.00","0.00","0.00","3350","10000.000","","","","","000000","","","0001","","TP-FG5554","CSE","00000000","","USD","3350","00","0","",""
"3000","A","","20190620","MM","1762000.00","0.00","0.00","3200","8810000.000","","","","","000000","","","0001","","80-200Y","ST","00000000","","USD","3200","00","0","",""
