"","C","0080006979","C","Unloading point 01","2340.000","R300","","20000505","","LB","","","","","R311","NL","20000509","","","02","","2193.789","","","","00000000","00000000","R300/1","J","R300","FT3","161.928","R300","20000508","20000505","R311","1","0","K4","-3"
"","C","0080010156","C","","5040.000","2400","","20020111","","KG","FH","","02","0000002402","0000002402","LF","20020122","","","02","","4500.000","","","","00000000","00000000","","J","2400","M3","13.500","2400","20020122","20020111","","1","0","K4","-11"
"","C","0080003993","C","Unloading point 01","2938.000","R300","","19980708","","LB","","","","","R312","NL","19980709","","","02","","1412.525","","","","00000000","00000000","","J","R300","IN3","25312.000","R300","19980709","19980708","R312","1","0","K4","-1"
"","C","0080013920","C","","2893.700","1000","","20041014","","KG","CPT","München","02","0000001033","0000001033","LF","20041018","","","02","","2893.700","","","","00000000","00000000","R00120","J","1000","","0.000","1200","20041015","20041015","","1","0","K4","0"
"","C","0080016763","C","","0.001","3000","","20110308","","KG","FH","","","0000301300","0000301300","LF","20110315","","","00","","0.001","","","","00000000","00000000","000001","J","3020","","0.000","3800","20110315","20110308","","1","0","K4","-7"
"","C","0080010089","C","Tor Nord","10180.000","1000","","20011219","","KG","CPT","Hannover","02","0000001300","0000001300","LF","20011224","","","02","","10180.000","","","","00000000","00000000","R00145","J","1000","M3","85.800","1200","20011221","20011220","","1","0","K4","-1"
"","C","0080008018","C","Unloading point 01","0.000","R300","","20010110","","","","","","","R311","NL","20010113","","","02","","0.000","","","","00000000","00000000","R300/1","J","R300","IN3","216.000","R300","20010111","20010110","R311","1","0","K4","-1"
"","C","0080004651","C","","444.800","1000","","19990118","","KG","CPT","Hamburg","01","0000001172","0000001172","LF","19990118","","","01","","444.800","","","","00000000","00000000","R00100","J","1000","","0.000","1200","19990115","19990119","","1","0","K4","4"
"","C","0080014199","C","","0.800","1000","","20050205","","KG","FH","München","02","0000001033","0000001033","LF","20050216","","","02","","0.800","","","","00000000","00000000","R00120","J","1000","M3","0.016","1200","20050215","20050205","","1","0","K4","-10"
"","C","0080006983","C","Unloading point 01","276.000","R300","","20000505","","LB","","","","","R311","NL","20000509","","","02","","253.000","","","","00000000","00000000","R300/1","J","R300","FT3","16.100","R300","20000508","20000505","R311","1","0","K4","-3"
"","C","0080010157","C","","7280.000","2400","","20020111","","KG","FH","","02","0000002402","0000002402","LF","20020122","","","02","","6500.000","","","","00000000","00000000","","J","2400","M3","19.500","2400","20020122","20020111","","1","0","K4","-11"
"","C","0080014465","C","","5880.000","2500","","20050519","","KG","FH","Berlin","02","0000002502","0000002502","LF","20050526","","","01","","5250.000","","","","00000000","00000000","","J","2500","M3","15.750","2500","20050526","20050519","","1","0","K4","-7"
"","C","0080003995","C","Unloading point 01","483.000","R300","","19980708","","LB","","","","","R311","NL","19980709","","","02","","460.008","","","","00000000","00000000","","J","R300","FT3","25.760","R300","19980709","19980708","R311","1","0","K4","-1"
"","C","0080013922","C","","4794.000","1000","","20041014","","KG","CIF","Stuttgart","02","0000001174","0000001174","LF","20041020","","","02","","4794.000","","","","00000000","00000000","R00030","J","1000","","0.000","1000","20041019","20041015","","1","0","K4","-4"
"","C","0080016820","C","","41.000","3000","","20110419","","KG","FH","","99","0000415301","0000415301","LF","20110419","","","02","","38.000","","","","00000000","00000000","","J","3020","","0.000","3800","20110419","20110419","","1","0","K4","0"
"","C","0080010090","C","","3100.000","1000","","20011219","","KG","CIP","Gera","02","0000001175","0000001175","LF","20011224","","","03","","3100.000","","","","00000000","00000000","R00110","J","1000","M3","62.000","1200","20011221","20011220","","1","0","K4","-1"
"","C","0080008019","C","Unloading point 01","0.000","R300","","20010110","","","","","","","R312","NL","20010113","","","02","","0.000","","","","00000000","00000000","R300/1","J","R300","IN3","216.000","R300","20010111","20010110","R312","1","0","K4","-1"
"","C","0080004652","C","","212.800","1000","","19990118","","KG","CPT","Hamburg","01","0000001172","0000001172","LF","19990118","","","01","","212.800","","","","00000000","00000000","R00100","J","1000","","0.000","1200","19990115","19990119","","1","0","K4","4"
"","C","0080014204","C","Tor Süd  / 01","0.800","1000","","20050205","","KG","FH","Nürnberg","02","0000001002","0000001002","LF","20050216","","","02","","0.800","","","","00000000","00000000","R00115","J","1000","M3","0.016","1999","20050215","20050205","","1","0","K4","-10"
"","C","0080006987","C","Unloading point 01","1850.000","R300","","20000505","","LB","","","","","R311","NL","20000507","","","02","","1687.200","","","","00000000","00000000","000001","J","R300","FT3","187.220","R301","20000505","20000505","R311","1","0","K4","0"
"","C","0080010183","C","","3204.000","1000","","20020131","","KG","CPT","München","02","0000001033","0000001033","LF","20020205","","","02","","3204.000","","","","00000000","00000000","R00120","J","1000","M3","6.750","1200","20020204","20020131","","1","0","K4","-4"
"","C","0080014466","C","","8680.000","2500","","20050519","","KG","FH","Berlin","02","0000002502","0000002502","LF","20050526","","","01","","7750.000","","","","00000000","00000000","","J","2500","M3","23.250","2500","20050526","20050519","","1","0","K4","-7"
"","C","0080003996","C","Unloading point 01","546.000","R300","","19980708","","LB","","","","","R312","NL","19980709","","","02","","520.009","","","","00000000","00000000","","J","R300","FT3","29.120","R300","19980709","19980708","R312","1","0","K4","-1"
"","C","0080013924","C","","221.000","1000","","20041014","","KG","CPT","Hamburg","01","0000001172","0000001172","LF","20041020","","","01","","221.000","","","","00000000","00000000","R00100","J","1000","","0.000","1200","20041019","20041015","","1","0","K4","-4"
"","C","0080016821","C","","32.800","3000","","20110419","","KG","FH","","99","0000415301","0000415301","LF","20110419","","","02","","30.400","","","","00000000","00000000","","J","3020","","0.000","3800","20110419","20110419","","1","0","K4","0"
"","C","0080010178","C","","9610.000","1000","","20020131","","KG","CIP","Gera","02","0000001175","0000001175","LF","20020205","","","03","","9610.000","","","","00000000","00000000","R00110","J","1000","M3","123.600","1200","20020204","20020131","","1","0","K4","-4"
"","C","0080004660","C","","2404.300","1000","","19990118","","KG","CFR","Hannover","02","0000002200","0000002200","LF","19990120","","","02","","2404.300","","","","00000000","00000000","R00145","J","1000","","0.000","1200","19990119","19990119","","1","0","K4","0"
"","C","0080008020","C","Unloading point 01","0.000","R300","","20010110","","","","","","","R313","NL","20010113","","","02","","0.000","","","","00000000","00000000","R300/1","J","R300","IN3","216.000","R300","20010111","20010110","R313","1","0","K4","-1"
"","C","0080014331","C","","6440.000","2400","","20050316","","KG","FH","","02","0000002402","0000002402","LF","20050323","","","02","","5750.000","","","","00000000","00000000","","J","2400","M3","17.250","2400","20050323","20050316","","1","0","K4","-7"
"","C","0080006991","C","Unloading point 01","470.000","R300","","20000505","","LB","","","","","R311","NL","20000507","","","02","","470.000","","","","00000000","00000000","000001","J","R300","IN3","9400.000","R301","20000505","20000505","R311","1","0","K4","0"
"","C","0080010192","C","","3335.000","1000","","20020131","","KG","CPT","München","02","0000001033","0000001033","LF","20020205","","","02","","3335.000","","","","00000000","00000000","R00120","J","1000","M3","9.000","1200","20020204","20020131","","1","0","K4","-4"
"","C","0080014467","C","","4760.000","2500","","20050519","","KG","FH","Berlin","02","0000002502","0000002502","LF","20050526","","","01","","4250.000","","","","00000000","00000000","","J","2500","M3","12.750","2500","20050526","20050519","","1","0","K4","-7"
"","C","0080003998","C","Unloading point 01","306.000","R300","","19980708","","LB","","","","","R311","NL","19980709","","","02","","280.500","","","","00000000","00000000","","J","R300","FT3","17.850","R300","19980709","19980708","R311","1","0","K4","-1"
"","C","0080013925","C","","2372.000","1000","","20041014","","KG","CFR","Hannover","02","0000002200","0000002200","LF","20041020","","","02","","2372.000","","","","00000000","00000000","R00145","J","1000","","0.000","1200","20041019","20041015","","1","0","K4","-4"
"","A","0080016868","A","","13615.000","4100","","20110617","","KG","CFR","Seoul","","GTSKR-C01","GTSKR-C01","LF","20110624","","","01","","13615.000","","","","00000000","00000000","","J","4110","","0.000","4110","20110624","00000000","","1","0","K4","0"
"","C","0080010179","C","Tor Süd","4570.000","1000","","20020131","","KG","CIP","Frankfurt","02","0000001001","0000001001","LF","20020205","","","02","","4570.000","","","","00000000","00000000","R00130","J","1000","M3","34.200","1200","20020204","20020131","","1","0","K4","-4"
"","C","0080004668","C","","2635.000","1000","","19990118","","KG","CPT","Frankfurt","02","0000002140","0000002140","LF","19990122","","","02","","2635.000","","","","00000000","00000000","R00130","J","1000","","0.000","1200","19990121","19990119","","1","0","K4","-2"
"","C","0080008033","C","Unloading point 01","0.000","R300","","20010110","","","","","","","R310","NL","20010113","","","02","","0.000","","","","00000000","00000000","R300/1","J","R300","FT3","2.010","R300","20010111","20010110","R310","1","0","K4","-1"
"","C","0080014335","C","","6440.000","2500","","20050316","","KG","FH","Berlin","02","0000002502","0000002502","LF","20050323","","","01","","5750.000","","","","00000000","00000000","","J","2500","M3","17.250","2500","20050323","20050316","","1","0","K4","-7"
"","C","0080007038","C","Tor 1","735.000","R100","","20000509","","LB","","","","","R110","NL","20000511","","","02","","700.012","","","","00000000","00000000","","J","R100","FT3","39.200","R100","20000511","20000509","R110","1","0","K4","-2"
"","C","0080010201","C","","46760.000","1000","","20020131","","KG","CFR","München","07","0000001032","0000001032","LF","20020205","","","01","","41750.000","","","","00000000","00000000","R00020","J","1000","M3","125.250","1000","20020204","20020131","","1","0","K4","-4"
"","C","0080014527","C","","5040.000","2500","","20050617","","KG","FH","Berlin","02","0000002502","0000002502","LF","20050624","","","01","","4500.000","","","","00000000","00000000","","J","2500","M3","13.500","2500","20050624","20050617","","1","0","K4","-7"
"","C","0080003999","C","Unloading point 01","186.000","R300","","19980708","","LB","","","","","R312","NL","19980709","","","02","","170.500","","","","00000000","00000000","","J","R300","FT3","10.850","R300","19980709","19980708","R312","1","0","K4","-1"
"","C","0080013926","C","","833.000","1000","","20041014","","KG","CPT","Frankfurt","02","0000002140","0000002140","LF","20041020","","","02","","833.000","","","","00000000","00000000","R00130","J","1000","","0.000","1200","20041019","20041015","","1","0","K4","-4"
"","C","0080004669","C","","1136.000","1000","","19990118","","KG","CPT","Frankfurt","02","0000002140","0000002140","LF","19990122","","","02","","1136.000","","","","00000000","00000000","R00130","J","1000","","0.000","1200","19990121","19990119","","1","0","K4","-2"
"","C","0080016950","C","","1.000","3000","","20110913","","KG","FOB","Destination","","0000004000","0000004000","LF","20110922","","","02","","1.000","","","","00000000","00000000","","J","3000","","0.000","3010","20110922","20110913","","1","0","K4","-9"
"","C","0080008034","C","Unloading point 01","0.000","R300","","20010110","","","","","","","R311","NL","20010113","","","02","","0.000","","","","00000000","00000000","R300/1","J","R300","FT3","2.010","R300","20010111","20010110","R311","1","0","K4","-1"
"","C","0080010181","C","Tor 76A","741.400","1000","","20020131","","KG","EXW","Dresden","03","0000001360","0000001360","LF","20020205","","","02","","741.400","","","","00000000","00000000","R00120","J","1000","M3","3.345","1200","20020204","20020131","","1","0","K4","-4"
"","C","0080007041","C","Tor 1","2950.000","R100","","20000509","","LB","","","","","R110","NL","20000511","","","02","","2690.400","","","","00000000","00000000","","J","R100","FT3","298.540","R100","20000511","20000509","R110","1","0","K4","-2"
"","C","0080014351","C","","0.800","1000","","20050405","","KG","FH","München","02","0000001033","0000001033","LF","20050414","","","02","","0.800","","","","00000000","00000000","R00120","J","1000","M3","0.016","1200","20050413","20050405","","1","0","K4","-8"
"","C","0080014528","C","","9240.000","2500","","20050617","","KG","FH","Berlin","02","0000002502","0000002502","LF","20050624","","","01","","8250.000","","","","00000000","00000000","","J","2500","M3","24.750","2500","20050624","20050617","","1","0","K4","-7"
"","C","0080010202","C","Tor 20A","11880.000","1000","","20020131","","KG","CIF","Stuttgart","01","0000001321","0000001321","LF","20020205","","","02","","11000.000","","","","00000000","00000000","R00030","J","1000","M3","33.000","1000","20020204","20020131","","1","0","K4","-4"
"","C","0080013948","C","","64.000","1000","","20041022","","KG","CFR","Bonn","06","0000002007","0000002007","LF","20041028","","","02","","64.000","","","","00000000","00000000","","J","1000","","0.000","1200","20041028","20041025","","1","0","K4","-3"
"","C","0080004002","C","Unloading point 01","1900.000","R300","","19980708","","LB","","","","","R311","NL","19980709","","","02","","1732.800","","","","00000000","00000000","","J","R300","FT3","192.280","R301","19980709","19980708","R311","1","0","K4","-1"
"","C","0080004671","C","","432.000","1000","","19990118","","KG","CPT","Hamburg","01","0000001172","0000001172","LF","19990126","","","01","","432.000","","","","00000000","00000000","R00100","J","1000","","0.000","1200","19990125","19990119","","1","0","K4","-6"
"","C","0080008035","C","Unloading point 01","0.000","R300","","20010110","","","","","","","R312","NL","20010113","","","02","","0.000","","","","00000000","00000000","R300/1","J","R300","FT3","2.010","R300","20010111","20010110","R312","1","0","K4","-1"
"","C","0080016951","C","","49.200","3000","","20110922","","KG","FH","","99","0000415301","0000415301","LF","20110929","","","02","","45.600","","","","00000000","00000000","","J","3020","","0.000","3200","20110929","20110922","","1","0","K4","-7"
"","C","0080007044","C","Tor 1","610.000","R100","","20000509","","LB","","","","","R110","NL","20000511","","","02","","610.000","","","","00000000","00000000","","J","R100","IN3","12200.000","R100","20000511","20000509","R110","1","0","K4","-2"
"","C","0080010184","C","","680.000","1000","","20020131","","KG","CFR","Hannover","02","0000002200","0000002200","LF","20020205","","","02","","680.000","","","","00000000","00000000","R00145","J","1000","M3","6.600","1200","20020204","20020131","","1","0","K4","-4"
"","C","0080014356","C","Tor Süd  / 01","0.800","1000","","20050405","","KG","FH","Nürnberg","02","0000001002","0000001002","LF","20050414","","","02","","0.800","","","","00000000","00000000","R00115","J","1000","M3","0.016","1999","20050413","20050405","","1","0","K4","-8"
"","C","0080014529","C","","3080.000","2500","","20050617","","KG","FH","Berlin","02","0000002502","0000002502","LF","20050624","","","01","","2750.000","","","","00000000","00000000","","J","2500","M3","8.250","2500","20050624","20050617","","1","0","K4","-7"
"","C","0080013950","C","","60.000","1000","","20041022","","KG","CFR","Köln","03","0000002130","0000002130","LF","20041029","","","02","","60.000","","","","00000000","00000000","R00135","J","1000","","0.000","1200","20041028","20041025","","1","0","K4","-3"
"","C","0080010211","C","","0.100","1000","","20020205","","KG","FH","München","02","0000001033","0000001033","LF","20020214","","","02","","0.100","","","","00000000","00000000","R00120","J","1000","M3","0.002","1200","20020213","20020205","","1","0","K4","-8"
"","C","0080004003","C","Unloading point 01","2100.000","R300","","19980708","","LB","","","","","R312","NL","19980709","","","02","","1915.200","","","","00000000","00000000","","J","R300","FT3","212.520","R301","19980709","19980708","R312","1","0","K4","-1"
"","C","0080004672","C","","334.000","1000","","19990118","","KG","CFR","Bonn","06","0000002007","0000002007","LF","19990126","","","02","","334.000","","","","00000000","00000000","R00135","J","1000","","0.000","1200","19990125","19990119","","1","0","K4","-6"
"","C","0080007047","C","Tor 1","1859.000","R100","","20000509","","LB","","","","","R110","NL","20000511","","","02","","1787.532","","","","00000000","00000000","","J","R100","FT3","98.956","R100","20000511","20000509","R110","1","0","K4","-2"
"","C","0080008036","C","Unloading point 01","0.000","R300","","20010110","","","","","","","R313","NL","20010113","","","02","","0.000","","","","00000000","00000000","R300/1","J","R300","FT3","2.010","R300","20010111","20010110","R313","1","0","K4","-1"
"","C","0080016954","C","","1.771","3000","","20110929","","KG","FOB","Destination","","0000004000","0000004000","LF","20111011","","","02","","1.000","","","","00000000","00000000","","J","3000","","0.000","3010","20111011","20110929","","1","0","K4","-12"
"","C","0080014382","C","","6440.000","2400","","20050414","","KG","FH","","02","0000002401","0000002401","LF","20050421","","","01","","5750.000","","","","00000000","00000000","","J","2400","M3","17.250","2400","20050421","20050414","","1","0","K4","-7"
"","C","0080010187","C","Tor 76A","138.400","1000","","20020131","","KG","EXW","Dresden","03","0000001360","0000001360","LF","20020205","","","02","","138.400","","","","00000000","00000000","R00120","J","1000","M3","1.200","1200","20020204","20020131","","1","0","K4","-4"
"","C","0080014695","C","","3360.000","2500","","20050823","","KG","FH","Berlin","02","0000002502","0000002502","LF","20050830","","","01","","3000.000","","","","00000000","00000000","","J","2500","M3","9.000","2500","20050830","20050823","","1","0","K4","-7"
"","C","0080010343","C","","5880.000","2400","","20020212","","KG","FH","","02","0000002402","0000002402","LF","20020221","","","02","","5250.000","","","","00000000","00000000","","J","2400","M3","15.750","2400","20020221","20020212","","1","0","K4","-9"
"","C","0080004006","C","Unloading point 01","480.000","R300","","19980708","","LB","","","","","R311","NL","19980709","","","02","","480.000","","","","00000000","00000000","","J","R300","IN3","9600.000","R301","19980709","19980708","R311","1","0","K4","-1"
"","C","0080013962","C","","20.000","1000","","20041105","","KG","FH","Stuttgart","02","0000001174","0000001174","LF","20041116","","","02","","20.000","","","","00000000","00000000","R00030","J","1000","","0.000","1000","20041115","20041105","","1","0","K4","-10"
"","C","0080004673","C","","244.000","1000","","19990118","","KG","CFR","Köln","03","0000002130","0000002130","LF","19990126","","","02","","244.000","","","","00000000","00000000","R00135","J","1000","","0.000","1200","19990125","19990119","","1","0","K4","-6"
"","C","0080007050","C","Tor 1","3180.000","R100","","20000509","","LB","","","","","R110","NL","20000511","","","02","","2981.303","","","","00000000","00000000","","J","R100","FT3","220.056","R100","20000511","20000509","R110","1","0","K4","-2"
"","C","0080008055","C","Tor 1","0.000","R100","","20010110","","","","","","","R110","NL","20010113","","","02","","0.000","","","","00000000","00000000","","J","R100","IN3","216.000","R100","20010112","20010110","R110","1","0","K4","-2"
"","C","0080017006","C","","8.830","3000","","20111130","","KG","FH","","","0000003271","0000003271","LF","20111207","","","00","","8.660","","","","00000000","00000000","000001","J","3020","","0.000","3800","20111207","20111130","","1","0","K4","-7"
"","C","0080014402","C","","0.800","1000","","20050505","","KG","FH","München","02","0000001033","0000001033","LF","20050518","","","02","","0.800","","","","00000000","00000000","R00120","J","1000","M3","0.016","1200","20050517","20050505","","1","0","K4","-12"
"","C","0080010188","C","","3606.500","1000","","20020131","","KG","CPT","Frankfurt","02","0000002140","0000002140","LF","20020205","","","02","","3606.500","","","","00000000","00000000","R00130","J","1000","M3","7.650","1200","20020204","20020131","","1","0","K4","-4"
"","C","0080014696","C","","7560.000","2500","","20050823","","KG","FH","Berlin","02","0000002502","0000002502","LF","20050830","","","01","","6750.000","","","","00000000","00000000","","J","2500","M3","20.250","2500","20050830","20050823","","1","0","K4","-7"
"","C","0080013963","C","","880.000","1000","","20041105","","KG","FH","Stuttgart","02","0000001174","0000001174","LF","20041116","","","02","","880.000","","","","00000000","00000000","R00030","J","1000","","0.000","1000","20041115","20041105","","1","0","K4","-10"
"","C","0080004007","C","Unloading point 01","540.000","R300","","19980708","","LB","","","","","R312","NL","19980709","","","02","","540.000","","","","00000000","00000000","","J","R300","IN3","10800.000","R301","19980709","19980708","R312","1","0","K4","-1"
"","C","0080010354","C","","2953.000","1000","","20020214","","KG","CPT","München","02","0000001033","0000001033","LF","20020208","","","02","","2953.000","","","","00000000","00000000","R00120","J","1000","M3","6.270","1200","20020207","20020215","","1","0","K4","8"
"","C","0080007053","C","Tor 1","270.000","R100","","20000509","","LB","","","","","R110","NL","20000511","","","02","","247.500","","","","00000000","00000000","","J","R100","FT3","15.750","R100","20000511","20000509","R110","1","0","K4","-2"
"","C","0080008056","C","Tor 1","0.000","R100","","20010110","","","","","","","R111","NL","20010113","","","02","","0.000","","","","00000000","00000000","","J","R100","IN3","216.000","R100","20010112","20010110","R111","1","0","K4","-2"
"","C","0080004674","C","","2500.000","1000","","19990118","","KG","CPT","München","02","0000001033","0000001033","LF","19990126","","","02","","2500.000","","","","00000000","00000000","R00120","J","1000","","0.000","1200","19990125","19990119","","1","0","K4","-6"
"","C","0080017007","C","","15.500","2200","","20111130","","KG","CIF","Cost Insurance and Freight","","FR-0002","FR-0002","LF","20111209","","","02","","15.500","","","","00000000","00000000","","J","2200","","0.000","2200","20111209","20111130","","1","0","K4","-9"
"","C","0080014407","C","Tor Süd  / 01","0.800","1000","","20050505","","KG","FH","Nürnberg","02","0000001002","0000001002","LF","20050518","","","02","","0.800","","","","00000000","00000000","R00115","J","1000","M3","0.016","1999","20050517","20050505","","1","0","K4","-12"
"","C","0080010199","C","Tor Süd","12960.000","1000","","20020131","","KG","CIP","Frankfurt","02","0000001001","0000001001","LF","20020205","","","02","","12960.000","","","","00000000","00000000","R00130","J","1000","M3","259.200","1200","20020204","20020131","","1","0","K4","-4"
"","C","0080014697","C","","4760.000","2500","","20050823","","KG","FH","Berlin","02","0000002502","0000002502","LF","20050830","","","01","","4250.000","","","","00000000","00000000","","J","2500","M3","12.750","2500","20050830","20050823","","1","0","K4","-7"
"","C","0080013964","C","","704.000","1000","","20041105","","KG","FH","Gera","02","0000001175","0000001175","LF","20041116","","","03","","704.000","","","","00000000","00000000","R00110","J","1000","","0.000","1200","20041115","20041105","","1","0","K4","-10"
"","C","0080004037","C","Unloading point 01","603.000","R300","","19980724","","LB","","","","","R312","NL","19980724","","","02","","603.000","","","","00000000","00000000","","J","R300","IN3","43416.000","R301","19980724","19980724","R312","1","0","K4","0"
"","C","0080010381","C","Tor 78","35140.000","1000","","20020221","","KG","CIF","Köln","01","0000001320","0000001320","LF","20020221","","","02","","31750.000","","","","00000000","00000000","R00040","J","1000","M3","95.250","1000","20020220","20020222","","1","0","K4","2"
"","C","0080007056","C","Tor 1","5637.000","R100","","20000509","","LB","","","","","R110","NL","20000511","","","02","","5637.000","","","","00000000","00000000","","J","R100","IN3","253665.000","R100","20000511","20000509","R110","1","0","K4","-2"
"","C","0080008057","C","Tor 1","0.000","R100","","20010110","","","","","","","R112","NL","20010113","","","02","","0.000","","","","00000000","00000000","","J","R100","IN3","216.000","R100","20010112","20010110","R112","1","0","K4","-2"
"","C","0080004675","C","","2742.000","1000","","19990118","","KG","CFR","Hannover","02","0000002200","0000002200","LF","19990126","","","02","","2742.000","","","","00000000","00000000","R00145","J","1000","","0.000","1200","19990125","19990119","","1","0","K4","-6"
"","C","0080017009","C","","0.125","5000","","20111130","","KG","CIF","Yokohama","","0000005001","0000005001","LF","20111209","","","00","","0.125","","","","00000000","00000000","000001","J","5000","","0.000","5000","20111209","20111130","","1","0","K4","-9"
"","C","0080014479","C","","0.800","1000","","20050605","","KG","FH","München","02","0000001033","0000001033","LF","20050615","","","02","","0.800","","","","00000000","00000000","R00120","J","1000","M3","0.016","1200","20050614","20050605","","1","0","K4","-9"
"","C","0080010200","C","Tor Nord","5490.000","1000","","20020131","","KG","CPT","Hannover","02","0000001300","0000001300","LF","20020205","","","02","","5490.000","","","","00000000","00000000","R00145","J","1000","M3","109.800","1200","20020204","20020131","","1","0","K4","-4"
"","C","0080015171","C","","4200.000","2500","","20061127","","KG","FH","Berlin","02","0000002502","0000002502","LF","20061204","","","01","","3750.000","","","","00000000","00000000","","J","2500","M3","11.250","2500","20061204","20061127","","1","0","K4","-7"
"","C","0080013965","C","","16.000","1000","","20041105","","KG","FH","Gera","02","0000001175","0000001175","LF","20041116","","","03","","16.000","","","","00000000","00000000","R00110","J","1000","","0.000","1200","20041115","20041105","","1","0","K4","-10"
"","C","0080004049","C","Unloading point 01","3107.000","R300","","19980807","","LB","","","","","R312","NL","19980809","","","02","","1493.776","","","","00000000","00000000","","J","R300","IN3","26768.000","R300","19980809","19980807","R312","1","0","K4","-2"
"","C","0080010407","C","","0.100","1000","","20020305","","KG","FH","München","02","0000001033","0000001033","LF","20020314","","","02","","0.100","","","","00000000","00000000","R00120","J","1000","M3","0.002","1200","20020313","20020305","","1","0","K4","-8"
"","C","0080008067","C","Tor 1","0.000","R100","","20010110","","","","","","","R110","NL","20010113","","","02","","0.000","","","","00000000","00000000","","J","R100","FT3","2.010","R100","20010112","20010110","R110","1","0","K4","-2"
"","C","0080004686","C","","64.000","1000","","19990126","","KG","CFR","Bonn","06","0000002007","0000002007","LF","19990203","","","02","","64.000","","","","00000000","00000000","R00135","J","1000","","0.000","1200","19990202","19990127","","1","0","K4","-6"
"","C","0080007059","C","Tor 1","5167.000","R100","","20000509","","LB","","","","","R110","NL","20000511","","","02","","5167.000","","","","00000000","00000000","","J","R100","IN3","232515.000","R100","20000511","20000509","R110","1","0","K4","-2"
"","C","0080017036","C","","170.000","8500","","20111215","","G","FOB","FOB","","0000301330","0000301330","LF","20111226","","","02","","100.000","","","","00000000","00000000","","J","8500","","0.000","8500","20111223","20111215","","1","0","K4","-8"
"","C","0080014484","C","Tor Süd  / 01","0.800","1000","","20050605","","KG","FH","Nürnberg","02","0000001002","0000001002","LF","20050615","","","02","","0.800","","","","00000000","00000000","R00115","J","1000","M3","0.016","1999","20050614","20050605","","1","0","K4","-9"
"","C","0080010212","C","Tor Nord","0.500","1000","","20020205","","KG","FH","Hannover","02","0000001300","0000001300","LF","20020214","","","02","","0.500","","","","00000000","00000000","R00145","J","1000","M3","0.010","1200","20020213","20020205","","1","0","K4","-8"
"","C","0080015172","C","","5040.000","2500","","20061127","","KG","FH","Berlin","02","0000002502","0000002502","LF","20061204","","","01","","4500.000","","","","00000000","00000000","","J","2500","M3","13.500","2500","20061204","20061127","","1","0","K4","-7"
"","C","0080013971","C","","538.375","1000","","20041111","","KG","CPT","Hamburg","01","0000001172","0000001172","LF","20041112","","","01","","538.375","","","","00000000","00000000","R00100","J","1000","","0.000","1200","20041111","20041112","","1","0","K4","1"
"","C","0080004053","C","Unloading point 01","577.500","R300","","19980807","","LB","","","","","R312","NL","19980809","","","02","","550.010","","","","00000000","00000000","","J","R300","FT3","30.800","R300","19980809","19980807","R312","1","0","K4","-2"
"","C","0080010419","C","","7560.000","2400","","20020312","","KG","FH","","02","0000002402","0000002402","LF","20020321","","","02","","6750.000","","","","00000000","00000000","","J","2400","M3","20.250","2400","20020321","20020312","","1","0","K4","-9"
"","C","0080008068","C","Tor 1","0.000","R100","","20010110","","","","","","","R111","NL","20010113","","","02","","0.000","","","","00000000","00000000","","J","R100","FT3","2.010","R100","20010112","20010110","R111","1","0","K4","-2"
"","C","0080004688","C","","75.000","1000","","19990126","","KG","CFR","Köln","03","0000002130","0000002130","LF","19990204","","","02","","75.000","","","","00000000","00000000","R00135","J","1000","","0.000","1200","19990203","19990127","","1","0","K4","-7"
"","C","0080007062","C","Tor 1","12407.500","R100","","20000509","","LB","","","","","R110","NL","20000511","","","02","","11911.200","","","","00000000","00000000","","J","R100","FT3","248.150","R100","20000511","20000509","R110","1","0","K4","-2"
"","C","0080014523","C","","3640.000","2400","","20050617","","KG","FH","","02","0000002401","0000002401","LF","20050624","","","01","","3250.000","","","","00000000","00000000","","J","2400","M3","9.750","2400","20050624","20050617","","1","0","K4","-7"
"","C","0080017037","C","","170.000","2800","","20111215","","G","FH","","","CA304","CA304","LF","20111222","","","01","","100.000","","","","00000000","00000000","","J","2800","","0.000","1000","20111222","20110118","","1","0","K4","-338"
"","C","0080010214","C","Tor Süd","0.700","1000","","20020205","","KG","FH","Frankfurt","02","0000001001","0000001001","LF","20020214","","","02","","0.700","","","","00000000","00000000","R00130","J","1000","M3","0.014","1200","20020213","20020205","","1","0","K4","-8"
"","C","0080013973","C","","698.000","1000","","20041111","","KG","CFR","Bonn","06","0000002007","0000002007","LF","20041118","","","02","","698.000","","","","00000000","00000000","","J","1000","","0.000","1200","20041118","20041112","","1","0","K4","-6"
"","C","0080004057","C","Unloading point 01","1100.000","R300","","19980807","","OZ","","","","","R312","NL","19980809","","","02","","1100.000","","","","00000000","00000000","","J","R300","IN3","11000.000","R300","19980809","19980807","R312","1","0","K4","-2"
"","C","0080008069","C","Tor 1","0.000","R100","","20010110","","","","","","","R112","NL","20010113","","","02","","0.000","","","","00000000","00000000","","J","R100","FT3","2.010","R100","20010112","20010110","R112","1","0","K4","-2"
"","C","0080010439","C","","629.000","1000","","20020318","","KG","CPT","München","02","0000001033","0000001033","LF","20020312","","","02","","629.000","","","","00000000","00000000","R00120","J","1000","M3","6.105","1200","20020311","20020319","","1","0","K4","8"
