"0000022211","3000","00000000","20080521","GONSIOR","","","","0000160000","","","","","","ZB01","","","","E6","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000003720","3000","00000000","19951114","PASQUEL","","","","0000160000","","","C","","","ZB01","","","","","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000001021","1000","00000000","19950607","BARTHELF","","","","0000160000","","02","SU","","","","","","","A1","","","","00000000","01","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"VE3400","4500","00000000","20120316","D022599","","","002","0000160000","","02","C","","","","","","","A1","","","","00000000","12","00000000","","0","X","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"SE308","1000","00000000","20111109","MICHALSKY","","","","0000160000","","","","","","","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"DOT-CR-02","3000","00000000","20110301","I813266","","","","0000151000","","","","","","","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000005595","7500","00000000","20111215","I041807","","","","0000160000","","","T","","","ZB01","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","AR","","","","","","","","","","","00000000","","00000000","000000","",""
"0000022222","2200","00000000","20050920","I010518","","","","0000401100","","","","","","0002","","","","A4","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000001021","3000","00000000","19950815","HANKINSM","","","000","0000160000","","","","","","ZB01","","","","","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000003725","3000","00000000","19951114","PASQUEL","","","","0000160000","","","C","","","ZB01","","","","","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"T-K500D00","1000","00000000","20030611","WEISSANN","","","002","0000160000","","02","SU","","","ZB01","","","","A1","","","","00000000","01","00000000","","0","X","1000","","","","00000000","","","","","","","","","","","","1000","","","","","","","","","00000000","","00000000","000000","",""
"SE309","1000","00000000","20111109","MICHALSKY","","","","0000160000","","","","","","","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000100248","3000","00000000","20080725","I802911","","","","0000164003","","","","","","NT30","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"VE3700","4500","00000000","20120316","D022599","","","002","0000160000","","02","C","","","","","","","A1","","","","00000000","12","00000000","","0","X","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"DOT-CR-02","7500","00000000","20111209","I059441","","","","0000160000","","","","","","","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"T-K521B16","1000","00000000","20030313","CATT_USER","","","002","0000160000","","02","SU","","","0002","","","","","","","","00000000","01","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000005595","9000","00000000","20120214","C5166367","","","","0060001100","","","P","","","ZB01","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000023456","5503","00000000","20090429","D025401","","","","0000159000","","","","","","","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000001022","0005","00000000","20060316","LCHAMDONDOG","","","","0000160000","","02","SU","","","","","","","A1","","","","00000000","01","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"SENA01","8000","00000000","20121026","I812053","","","","0000197100","","","","","","","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000003730","1000","00000000","20120214","C5166367","","","","0000160000","","","U","","","ZB01","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"DOT-CR-03","1000","00000000","20111209","I059441","","","","0000160000","","","","","","","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"VE4510","3000","00000000","20120216","D022599","","","002","0000160000","","02","C","","","ZB50","","","","A1","","","","00000000","12","00000000","","0","X","3000","3000","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000100268","3000","00000000","20091028","D031635","","","","0000160000","","","","","","","","","","","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000005596","3000","00000000","20030209","IDES_RFC","","","","0000160000","","","","","","ZB01","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"T-K500D01","1000","00000000","20030225","RENDES","","","002","0000160000","","02","SU","","","ZB01","","","","A1","","","","00000000","01","00000000","","0","X","1000","","","","00000000","","","","","","","","","","","","1000","","","","","","","","","00000000","","00000000","000000","",""
"0000001022","1000","00000000","19950607","VELILLA","","","","0000160000","","02","SU","","","","","","","A1","","","","00000000","01","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"SERU305","9000","00000000","20111208","I023055","","","","0060001100","","","","","","0001","","","","E1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000024000","3000","00000000","20050404","PERRON","","","002","0000160000","","","C","","","ZB50","","","","A1","","","","00000000","00","00000000","","0","X","3000","3000","","","00000000","","","","","","","","","","","","3000","","","","","","","","","00000000","","00000000","000000","",""
"0000003730","2000","00000000","20010713","GRAUENHORST","","","","0000160000","","","C","","","ZB01","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"DOT-CR-03","2800","00000000","20111220","I059441","","","","0021210101","","","","","","","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"T-K521B17","1000","00000000","20030313","CATT_USER","","","002","0000160000","","02","SU","","","0002","","","","","","","","00000000","01","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"VE4513","3000","00000000","20120302","D022599","","","002","0000160000","","02","C","","","","","","","A1","","","","00000000","12","00000000","","0","X","","3000","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000005597","3000","00000000","20030209","IDES_RFC","","","","0000160000","","","","","","ZB01","7000002","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000001023","1000","00000000","20001108","OBERBOERSCHG","","","002","0000160000","","02","SU","","","ZB01","","","","A1","","","","00000000","01","00000000","","0","X","1000","","","","00000000","","","","","","","","","","","","1000","","","","","","","","","00000000","","00000000","000000","",""
"SIMBA","0006","00000000","20120824","C5157655","","","","0000160010","","","","","","0004","","","","A1","","","","00000000","00","00000000","","0","","3000","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"DOT-CR-03","3000","00000000","20110301","I813266","","","","0000151000","","","","","","","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000024001","3000","00000000","20050404","PERRON","","","002","0000160000","","","C","","","ZB50","","","","A1","","","","00000000","00","00000000","","0","X","3000","3000","","","00000000","","","","","","","","","","","","3000","","","","","","","","","00000000","","00000000","000000","",""
"0000003730","2800","00000000","20120214","C5166367","","","","0021210101","","","U","","","ZB01","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000100279","3000","00100069","20110325","WOOD","","","002","0000160000","","","CT","","","","","","","A1","","","","00000000","00","00000000","","0","","","3000","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"VE4520","3000","00000000","20120302","D022599","","","002","0000160000","","02","C","","","","","","","A1","","","","00000000","12","00000000","","0","X","3000","3000","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000005599","3000","00000000","20050428","BOLLINGER","","","","0000160000","","","","","","ZB01","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"T-K500D02","1000","00000000","20030225","RENDES","","","002","0000160000","","02","SU","","","ZB01","","","","A1","","","","00000000","01","00000000","","0","X","1000","","","","00000000","","","","","","","","","","","","1000","","","","","","","","","00000000","","00000000","000000","",""
"0000001025","1000","00000000","19960207","BARTHEL","","","002","0000161000","","02","LW","","","ZB01","","","","A2","","","","00000000","01","00000000","","0","X","1000","","","","00000000","","","","","","","","","","","","1000","","","","","","","","","00000000","","00000000","000000","",""
"SL-LA-SP","SL01","00000000","20060216","SCHREIERA","","","","0000159000","","","","","","","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"DOT-CR-03","7500","00000000","20111209","I059441","","","","0000160000","","","","","","","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000003730","3000","00000000","19951114","PASQUEL","","","","0000160000","","","C","","","ZB01","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000024002","3000","00000000","20050404","PERRON","","","002","0000160000","","","C","","","ZB50","","","","A1","","","","00000000","00","00000000","","0","X","3000","3000","","","00000000","","","","","","","","","","","","3000","","","","","","","","","00000000","","00000000","000000","",""
"VE4530","3000","00000000","20120302","D022599","","","002","0000160000","","02","C","","","","","","","A1","","","","00000000","12","00000000","","0","X","3000","3000","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000005600","5000","00000000","19981120","MURAYAMA","","","","0000412100","","","","","","0001","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000100303","3000","00000000","20130419","I065656","","","","0000160000","","","","","","0001","","","","","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000001025","2300","00000000","20001019","OBERBOERSCHG","","","","0000161000","","","","","","0001","","","","A2","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"SL-LIMA-SP","SL01","00000000","20060220","RINKA","","","","0000159000","","","","","","","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"DOT-CR-04","1000","00000000","20111209","I059441","","","","0000160000","","","","","","","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000003730","7500","00000000","20120214","C5166367","","","","0000160000","","","T","","","ZB01","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"T-K521B18","1000","00000000","20030313","CATT_USER","","","002","0000160000","","02","SU","","","0002","","","","","","","","00000000","01","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"VEN-99","3000","00000000","20030305","WELCH","","","","0000160001","","","","","","","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000030000","1000","00000000","19971202","MONCHANIN","","","002","0000164003","","02","IT","","","ZB01","","","","A3","","","","00000000","01","00000000","","0","X","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"T-K500D03","1000","00000000","20030225","RENDES","","","002","0000160000","","02","SU","","","ZB01","","","","A1","","","","00000000","01","00000000","","0","X","1000","","","","00000000","","","","","","","","","","","","1000","","","","","","","","","00000000","","00000000","000000","",""
"0000005601","1000","00000000","20120214","C5166367","","","","0000160000","","","U","","","ZB01","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000001025","3000","00000000","20020918","TIERNEY","","","002","0000160000","","","C","","","ZB50","","","","A1","","","","00000000","00","00000000","","0","X","3000","3000","","","00000000","","","","","","","","","","","","3000","","","","","","","","","00000000","","00000000","000000","",""
"SL-SDIEGO","SL01","00000000","20060220","RINKA","","","","0000159000","","","","","","","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"DOT-CR-04","2800","00000000","20111220","I059441","","","","0021210101","","","","","","","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000003730","9000","00000000","20120214","C5166367","","","","0060001100","","","P","","","ZB01","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"VEND-97","1000","00000000","19980227","D023346","","","002","0000160000","","02","SU","","","ZB00","","","","A1","K1","","","00000000","01","00000000","","0","X","1000","","","","00000000","","","","","","","","","","","","1000","","","","","","","","","00000000","","00000000","000000","",""
"0000030000","5000","00000000","19971204","MONCHANIN","","","002","0000412800","","","T","","","JP01","","","","A3","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000100308","3000","00000000","20111019","D021219","","","","0000160000","","","","","","","","","","E6","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000005601","2800","00000000","20120214","C5166367","","","","0021210101","","","U","","","ZB01","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"SL-TOKYOSP","SL01","00000000","20060216","SCHREIERA","","","","0000159000","","","","","","","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000001030","1000","00000000","19960207","BARTHEL","","","009","0000160000","","02","SU","","","ZB01","","","","A1","","","","00000000","01","00000000","","0","X","1000","","","","00000000","","","","","","","","","","","","1000","","","","","","","","","00000000","","00000000","000000","",""
"DOT-CR-04","3000","00000000","20110301","I813266","","","","0000151000","","","","","","","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"T-K521B19","1000","00000000","20030313","CATT_USER","","","002","0000160000","","02","SU","","","0002","","","","","","","","00000000","01","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000003735","3000","00000000","19951114","PASQUEL","","","","0000160000","","","","","","ZB01","","","","","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"T-K500D04","1000","00000000","20030225","RENDES","","","002","0000160000","","02","SU","","","ZB01","","","","A1","","","","00000000","01","00000000","","0","X","1000","","","","00000000","","","","","","","","","","","","1000","","","","","","","","","00000000","","00000000","000000","",""
"VEND-97","3000","00000000","19980227","D023346","","","002","0000160000","","","CT","","","ZB00","","","","A1","K1","","","00000000","00","00000000","","0","X","3000","","","","00000000","","","","","","","","","","","","1000","","","","","","","","","00000000","","00000000","000000","",""
"0000030000","CPFO","00000000","20030926","MICHALSKY","","","002","0000164003","","02","T","","","ZB01","","","","A3","","","","00000000","01","00000000","","0","X","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000005601","3000","00000000","20110420","GRAUENHORST","","","","0000160000","","","","","","ZB01","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"SL01","7500","00000000","20111209","D043256","","","","0000160000","","","","","","ZB10","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000100313","1000","00000000","20111107","D021219","","","002","0000160000","","02","SU","","","ZB01","","","","A1","","","","00000000","01","00000000","","0","X","1000","","","","00000000","","","","","","","","","","","","1000","","","","","","","","","00000000","","00000000","000000","",""
"DOT-CR-04","7500","00000000","20111209","I059441","","","","0000160000","","","","","","","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000001030","3000","00000000","20020918","TIERNEY","","","002","0000160000","","","C","","","ZB50","","","","A1","","","","00000000","00","00000000","","0","X","3000","3000","","","00000000","","","","","","","","","","","","3000","","","","","","","","","00000000","","00000000","000000","",""
"0000003740","3000","00000000","19951114","PASQUEL","","","009","0000160000","","","C","","","ZB01","","","","","","","","00000000","00","00000000","","0","X","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000005601","7500","00000000","20120214","C5166367","","","","0000160000","","","T","","","ZB01","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000030001","1000","00000000","20050705","KUEBLER","","","","0000197100","","","","","","0002","","","","A4","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"VEND-98","1000","00000000","19980227","D023346","","","002","0000160000","","02","SU","","","ZB00","","","","A1","K1","","","00000000","01","00000000","","0","X","1000","","","","00000000","","","","","","","","","","","","1000","","","","","","","","","00000000","","00000000","000000","",""
"SL02","7500","00000000","20111209","D043256","","","","0000160000","","","","","","ZB10","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"T-K521B20","1000","00000000","20030313","CATT_USER","","","002","0000160000","","02","SU","","","0002","","","","","","","","00000000","01","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"DOT-CR-20","3000","00000000","20121119","I822160","","","","0000151000","","","","","","","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"T-K500D05","1000","00000000","20030225","RENDES","","","002","0000160000","","02","SU","","","ZB01","","","","A1","","","","00000000","01","00000000","","0","X","1000","","","","00000000","","","","","","","","","","","","1000","","","","","","","","","00000000","","00000000","000000","",""
"0000001032","1000","00000000","19950623","OBERLE","","","002","0000161000","","02","L","","","ZB01","","","","A2","","","","00000000","01","00000000","","0","X","1000","1300","","","00000000","","","","","","","","","","","","1000","","","","","","","","","00000000","","00000000","000000","",""
"0000003741","3000","00000000","19960221","VAN DIJK","","","","0000160000","","","","","","ZB01","","","","","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000005601","9000","00000000","20120214","C5166367","","","","0060001100","","","P","","","ZB01","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000030001","3000","00000000","20040705","PRETTIN","","","","0000160000","","","","","","","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"VEND-98","3000","00000000","19980227","D023346","","","002","0000160000","","","CT","","","ZB00","","","","A1","K1","","","00000000","00","00000000","","0","X","3000","","","","00000000","","","","","","","","","","","","1000","","","","","","","","","00000000","","00000000","000000","",""
"0000100318","1000","00000000","20111111","D021219","","","","0000151103","","","","","","","","","","A2","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"SL03","7500","00000000","20111209","D043256","","","","0000160000","","","","","","ZB10","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"DOWNEY INC","0006","00000000","20130219","I043003","","","","0000160000","","","","","","ZB10","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000001033","1000","00000000","19950614","OBERLE","","","002","0000160000","","02","SU","","","ZB02","","","","A1","","","","00000000","01","00000000","","0","X","1000","","","","00000000","","","","","","","","","","","","1000","","","","","","","","","00000000","","00000000","000000","",""
"0000003745","1000","00000000","20120214","C5166367","","","","0000160000","","","U","","","ZB01","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000030001","CPBV","00000000","20040705","PRETTIN","","","","0000160000","","","","","","","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"VEND-99","1000","00000000","19980227","D023346","","","002","0000160000","","02","SU","","","ZB00","","","","A1","K1","","","00000000","01","00000000","","0","X","1000","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"T-K521B21","1000","00000000","20030324","BURMANM","","","002","0000160000","","02","SU","","","0002","","","","","","","","00000000","01","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"T-K500D06","1000","00000000","20030225","RENDES","","","002","0000160000","","02","SU","","","ZB01","","","","A1","","","","00000000","01","00000000","","0","X","1000","","","","00000000","","","","","","","","","","","","1000","","","","","","","","","00000000","","00000000","000000","",""
"SL101","6000","00000000","20111116","D056581","","X","","0000160000","","","C","","","0001","","","","PD","","","","00000000","00","00000000","","0","","","","X","","00000000","","","","","","","","","","","X","","","","","","","","","","00000000","","00000000","000000","",""
"E260003","4400","00260003","20040921","I023275","","","","0000160000","","","","","","0001","","","","A5","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000001035","1000","00000000","19960207","BARTHEL","","","002","0000160000","","02","SU","","","ZB01","","","","A1","","","","00000000","01","00000000","","0","X","1000","","","","00000000","","","","","","","","","","","","1000","","","","","","","","","00000000","","00000000","000000","",""
"0000100321","3000","00000000","20111111","D021219","","","","0000164003","","","","","","","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000003745","2000","00000000","20010713","GRAUENHORST","","","","0000160000","","","","","","ZB01","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000030002","CPBV","00000000","20040714","PRETTIN","","","","0000160000","","","","","","0001","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"VEND-99","3000","00000000","19980227","D023346","","","002","0000160000","","","CT","","","ZB00","","","","A1","K1","","","00000000","00","00000000","","0","X","","","","","00000000","","","","","","","","","","","","1000","","","","","","","","","00000000","","00000000","000000","",""
"EBP-00","3000","00000000","20020510","VOLMERING","","","","0000160000","","","","","","0001","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"SL101","7500","00000000","20111121","D056581","","","","0000160000","","","C","","","0001","","","","","","","","00000000","00","00000000","","0","","","1200","","","00000000","","","","","","","","","","","X","","","","","","","","","","00000000","","00000000","000000","",""
"0000001040","1000","00000000","19960207","BARTHEL","","","002","0000160000","","02","SU","","","ZB01","","","","A1","","","","00000000","01","00000000","","0","X","1000","","","","00000000","","","","","","","","","","","","1000","","","","","","","","","00000000","","00000000","000000","",""
"0000003745","2800","00000000","20120214","C5166367","","","","0021210101","","","U","","","ZB01","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000030100","3000","00000000","20031010","BINSTOCK","","","002","0000160000","","","C","","","ZB00","","","","A1","","","","00000000","00","00000000","","0","X","3000","3000","","","00000000","","","","","","","","","","","","3000","","","","","","","","","00000000","","00000000","000000","",""
"T-K521B22","1000","00000000","20030324","BURMANM","","","002","0000160000","","02","SU","","","0002","","","","","","","","00000000","01","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"VEND2820","2821","00000000","20111020","I037538","","","","0000165000","","","","","","0001","","","","A3","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000100353","0005","00000000","20120409","D031635","","","","0000031000","","","","","","","","","","","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"T-K500D07","1000","00000000","20030225","RENDES","","","002","0000160000","","02","SU","","","ZB01","","","","A1","","","","00000000","01","00000000","","0","X","1000","","","","00000000","","","","","","","","","","","","1000","","","","","","","","","00000000","","00000000","000000","",""
"EBP-01","3000","00000000","20020510","VOLMERING","","","","0000160000","","","","","","0001","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"SL102","6000","00000000","20111102","C5164153","X","","","0000031000","","","","","","","","","","PD","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000003745","3000","00000000","19951114","PASQUEL","","","","0000160000","","","","","","ZB01","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000001045","1000","00000000","19960207","BARTHEL","","","002","0000160000","","02","SU","","","ZB01","","","","A1","","","","00000000","01","00000000","","0","X","1000","","","","00000000","","","","","","","","","","","","1000","","","","","","","","","00000000","","00000000","000000","",""
"0000005602","1000","00000000","20120214","C5166367","","","","0000160000","","","U","","","ZB01","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"0000030190","3000","00000000","20040815","BINSTOCK","","","002","0000160000","","","C","","","ZB00","","","","A1","","","","00000000","00","00000000","","0","X","3000","3000","","","00000000","","","","","","","","","","","","3000","","","","","","","","","00000000","","00000000","000000","",""
"VENDOR","4500","00000000","20020726","MONTGOMERY","","","","0000160000","","","C","","","0001","","","","","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"EBP-02","3000","00000000","20020510","VOLMERING","","","","0000160000","","","","","","0001","","","","A1","","","","00000000","00","00000000","","0","","","","","","00000000","","","","","","","","","","","","","","","","","","","","","00000000","","00000000","000000","",""
"SL102","7500","00000000","20111115","C5164153","","","","0000031000","","","C","","","0001","","","","PD","","","","00000000","00","00000000","","0","","","1200","X","","00000000","","","","","","","","","","","X","","","","","","","","","","00000000","","00000000","000000","",""
